Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-SFTRABMA.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
ABMA	Adult	27.12	182.26	--	--	--	--	17.71	--	--	--
ABMA	Adult	236.64	258.56	--	--	--	--	13.15	--	--	--
ABMA	Adult	291.41	156.4	--	--	--	--	1.62	--	--	--
ABMA	Adult	190.96	115.21	--	--	--	--	9.43	--	--	--
ABMA	Adult	189.58	106.07	--	--	--	--	1.86	--	--	--
ABMA	Adult	31.81	215.36	--	--	--	--	2.46	--	--	--
ABMA	Adult	263.41	246.79	--	--	--	--	13.34	--	--	--
ABMA	Adult	7.09	135.93	--	--	--	--	4.74	--	--	--
ABMA	Adult	3.12	125.01	--	--	--	--	14.57	--	--	--
ABMA	Adult	224.47	184.86	--	--	--	--	34.43	--	--	--
ABMA	Adult	88.06	255.19	--	--	--	--	32.34	--	--	--
ABMA	Adult	280.31	153.48	--	--	--	--	2.9	--	--	--
ABMA	Adult	175.79	86.7	--	--	--	--	2.6	--	--	--
ABMA	Adult	297.63	60.1	--	--	--	--	19.7	--	--	--
ABMA	Adult	275.78	171.97	--	--	--	--	2.07	--	--	--
ABMA	Adult	169.05	105.07	--	--	--	--	1.1	--	--	--
ABMA	Adult	115.91	70.31	--	--	--	--	2.82	--	--	--
ABMA	Adult	242.59	12.34	--	--	--	--	15.12	--	--	--
ABMA	Adult	81.13	265.85	--	--	--	--	3.29	--	--	--
ABMA	Adult	209.58	21.18	--	--	--	--	1.35	--	--	--
ABMA	Adult	2.22	262.13	--	--	--	--	2.14	--	--	--
ABMA	Adult	167.6	219.05	--	--	--	--	47.71	--	--	--
ABMA	Adult	78.01	102.83	--	--	--	--	27.98	--	--	--
ABMA	Adult	248.11	216.54	--	--	--	--	0.17	--	--	--
ABMA	Adult	192.49	265.25	--	--	--	--	67.48	--	--	--
ABMA	Adult	237.18	153.59	--	--	--	--	6.68	--	--	--
ABMA	Adult	186.74	45.96	--	--	--	--	9.99	--	--	--
ABMA	Adult	136.15	39.56	--	--	--	--	11.41	--	--	--
ABMA	Adult	287.94	58.25	--	--	--	--	135.32	--	--	--
ABMA	Adult	127.81	0.19	--	--	--	--	12.05	--	--	--
ABMA	Adult	143.58	117.35	--	--	--	--	1.53	--	--	--
ABMA	Adult	235.78	119.33	--	--	--	--	113.47	--	--	--
ABMA	Adult	198.73	220.27	--	--	--	--	50.29	--	--	--
ABMA	Adult	129.65	166.15	--	--	--	--	7.26	--	--	--
ABMA	Adult	278.43	254.78	--	--	--	--	95.71	--	--	--
ABMA	Adult	78.21	259.44	--	--	--	--	0.71	--	--	--
ABMA	Adult	38.35	215.9	--	--	--	--	7.26	--	--	--
ABMA	Adult	32.4	108.79	--	--	--	--	5.1	--	--	--
ABMA	Adult	9.99	159.53	--	--	--	--	4.96	--	--	--
ABMA	Adult	175.7	56.45	--	--	--	--	0.64	--	--	--
ABMA	Adult	111.11	211.37	--	--	--	--	5.93	--	--	--
ABMA	Adult	14.09	237.48	--	--	--	--	10.08	--	--	--
ABMA	Adult	122.72	215.55	--	--	--	--	1.2	--	--	--
ABMA	Adult	276.61	166.49	--	--	--	--	8.37	--	--	--
ABMA	Adult	159.22	293.26	--	--	--	--	5.86	--	--	--
ABMA	Adult	229.85	43.27	--	--	--	--	1.43	--	--	--
ABMA	Adult	53.19	265.73	--	--	--	--	4.21	--	--	--
ABMA	Adult	65.84	265.5	--	--	--	--	2.01	--	--	--
ABMA	Adult	157.72	235.54	--	--	--	--	4.81	--	--	--
ABMA	Adult	160.41	115.19	--	--	--	--	6.98	--	--	--
ABMA	Adult	14.27	291.78	--	--	--	--	5.86	--	--	--
ABMA	Adult	271.72	249.78	--	--	--	--	0.52	--	--	--
ABMA	Adult	232.41	59.84	--	--	--	--	5.05	--	--	--
ABMA	Adult	289.71	202.25	--	--	--	--	23.82	--	--	--
ABMA	Adult	177.03	17.57	--	--	--	--	6.12	--	--	--
ABMA	Adult	117.91	112.3	--	--	--	--	17.72	--	--	--
ABMA	Adult	196.49	220.63	--	--	--	--	12.49	--	--	--
ABMA	Adult	160.38	181.75	--	--	--	--	3.57	--	--	--
ABMA	Adult	196.84	233.02	--	--	--	--	0.64	--	--	--
ABMA	Adult	235.26	57.29	--	--	--	--	2.77	--	--	--
ABMA	Adult	23.01	180.51	--	--	--	--	1.01	--	--	--
ABMA	Adult	266.29	157.07	--	--	--	--	3.8	--	--	--
ABMA	Adult	101.08	48.86	--	--	--	--	14.37	--	--	--
ABMA	Adult	67.45	295.48	--	--	--	--	2.74	--	--	--
ABMA	Adult	247.72	25.9	--	--	--	--	4.23	--	--	--
ABMA	Adult	65.16	219.68	--	--	--	--	4.01	--	--	--
ABMA	Adult	219.96	291.1	--	--	--	--	0.9	--	--	--
ABMA	Adult	297.13	213.44	--	--	--	--	14.93	--	--	--
ABMA	Adult	241.29	279.02	--	--	--	--	5.17	--	--	--
ABMA	Adult	245.45	238.07	--	--	--	--	6.9	--	--	--
ABMA	Adult	274.08	291.3	--	--	--	--	25.27	--	--	--
ABMA	Adult	79.51	196.57	--	--	--	--	32.86	--	--	--
ABMA	Adult	297.37	223.94	--	--	--	--	70.94	--	--	--
ABMA	Adult	261.28	248.52	--	--	--	--	10.03	--	--	--
ABMA	Adult	258.87	161.8	--	--	--	--	2.59	--	--	--
ABMA	Adult	287.39	95.37	--	--	--	--	35.81	--	--	--
ABMA	Adult	91.51	111.8	--	--	--	--	6.53	--	--	--
ABMA	Adult	78.9	265.79	--	--	--	--	0.57	--	--	--
ABMA	Adult	194.56	21.58	--	--	--	--	7.69	--	--	--
ABMA	Adult	58.02	234.18	--	--	--	--	0.73	--	--	--
ABMA	Adult	169.35	225.4	--	--	--	--	4.89	--	--	--
ABMA	Adult	274.58	192.95	--	--	--	--	6.38	--	--	--
ABMA	Adult	247.79	110.98	--	--	--	--	2.04	--	--	--
ABMA	Adult	25.5	253.06	--	--	--	--	3.49	--	--	--
ABMA	Adult	200.26	76.93	--	--	--	--	0.95	--	--	--
ABMA	Adult	3.46	253.78	--	--	--	--	4.54	--	--	--
ABMA	Adult	190.68	148.15	--	--	--	--	2.36	--	--	--
ABMA	Adult	292.86	200.65	--	--	--	--	6.51	--	--	--
ABMA	Adult	17.01	187.61	--	--	--	--	14.83	--	--	--
ABMA	Adult	226.59	184.36	--	--	--	--	2.0	--	--	--
ABMA	Adult	210.02	155.31	--	--	--	--	5.75	--	--	--
ABMA	Adult	116.78	198.22	--	--	--	--	4.7	--	--	--
ABMA	Adult	90.72	233.46	--	--	--	--	2.19	--	--	--
ABMA	Adult	172.82	10.46	--	--	--	--	15.95	--	--	--
ABMA	Adult	232.62	252.14	--	--	--	--	8.21	--	--	--
ABMA	Adult	72.55	104.66	--	--	--	--	5.84	--	--	--
ABMA	Adult	60.35	132.97	--	--	--	--	7.21	--	--	--
ABMA	Adult	291.98	182.13	--	--	--	--	161.82	--	--	--
ABMA	Adult	207.55	271.44	--	--	--	--	3.21	--	--	--
ABMA	Adult	126.4	19.95	--	--	--	--	4.97	--	--	--
ABMA	Adult	125.78	272.84	--	--	--	--	1.07	--	--	--
ABMA	Adult	249.53	101.46	--	--	--	--	1.07	--	--	--
ABMA	Adult	287.39	275.93	--	--	--	--	19.33	--	--	--
ABMA	Adult	120.69	165.37	--	--	--	--	12.41	--	--	--
ABMA	Adult	235.19	296.32	--	--	--	--	1.43	--	--	--
ABMA	Adult	145.62	55.6	--	--	--	--	0.24	--	--	--
ABMA	Adult	275.73	172.92	--	--	--	--	0.3	--	--	--
ABMA	Adult	50.2	202.78	--	--	--	--	35.79	--	--	--
ABMA	Adult	82.51	257.77	--	--	--	--	0.61	--	--	--
ABMA	Adult	155.53	179.12	--	--	--	--	3.07	--	--	--
ABMA	Adult	84.36	143.84	--	--	--	--	145.45	--	--	--
ABMA	Adult	117.0	156.66	--	--	--	--	4.46	--	--	--
ABMA	Adult	233.91	31.43	--	--	--	--	1.07	--	--	--
ABMA	Adult	264.16	242.25	--	--	--	--	30.13	--	--	--
ABMA	Adult	27.94	212.82	--	--	--	--	2.05	--	--	--
ABMA	Adult	86.67	218.29	--	--	--	--	213.3	--	--	--
ABMA	Adult	230.32	255.12	--	--	--	--	72.78	--	--	--
ABMA	Adult	144.31	84.75	--	--	--	--	2.56	--	--	--
ABMA	Adult	114.7	41.72	--	--	--	--	3.59	--	--	--
ABMA	Adult	225.21	234.04	--	--	--	--	20.03	--	--	--
ABMA	Adult	246.05	258.6	--	--	--	--	11.16	--	--	--
ABMA	Adult	222.17	70.47	--	--	--	--	28.74	--	--	--
ABMA	Adult	44.01	277.58	--	--	--	--	1.46	--	--	--
ABMA	Adult	272.36	101.76	--	--	--	--	11.26	--	--	--
ABMA	Adult	244.29	96.23	--	--	--	--	5.11	--	--	--
ABMA	Adult	5.6	183.28	--	--	--	--	7.44	--	--	--
ABMA	Adult	204.11	62.69	--	--	--	--	17.18	--	--	--
ABMA	Adult	51.89	213.57	--	--	--	--	8.95	--	--	--
ABMA	Adult	186.14	239.36	--	--	--	--	7.11	--	--	--
ABMA	Adult	80.55	147.71	--	--	--	--	5.76	--	--	--
ABMA	Adult	27.85	256.7	--	--	--	--	12.97	--	--	--
ABMA	Adult	257.89	43.58	--	--	--	--	9.57	--	--	--
ABMA	Adult	153.12	18.37	--	--	--	--	11.52	--	--	--
ABMA	Adult	297.35	149.07	--	--	--	--	0.19	--	--	--
ABMA	Adult	109.27	212.97	--	--	--	--	2.58	--	--	--
ABMA	Adult	10.49	126.78	--	--	--	--	6.71	--	--	--
ABMA	Adult	159.21	184.89	--	--	--	--	13.8	--	--	--
ABMA	Adult	139.7	118.81	--	--	--	--	17.6	--	--	--
ABMA	Adult	130.74	213.8	--	--	--	--	1.67	--	--	--
ABMA	Adult	49.97	146.34	--	--	--	--	9.43	--	--	--
ABMA	Adult	290.37	135.42	--	--	--	--	14.97	--	--	--
ABMA	Adult	86.68	272.04	--	--	--	--	6.24	--	--	--
ABMA	Adult	267.94	31.14	--	--	--	--	14.67	--	--	--
ABMA	Adult	163.69	251.01	--	--	--	--	8.81	--	--	--
ABMA	Adult	125.13	246.07	--	--	--	--	23.06	--	--	--
ABMA	Adult	199.86	205.3	--	--	--	--	284.93	--	--	--
ABMA	Adult	16.44	188.69	--	--	--	--	31.58	--	--	--
ABMA	Adult	87.62	108.2	--	--	--	--	4.48	--	--	--
ABMA	Adult	259.57	94.51	--	--	--	--	16.64	--	--	--
ABMA	Adult	3.19	293.97	--	--	--	--	5.58	--	--	--
ABMA	Adult	230.9	257.21	--	--	--	--	25.32	--	--	--
ABMA	Adult	181.33	54.12	--	--	--	--	21.94	--	--	--
ABMA	Adult	60.15	273.29	--	--	--	--	7.56	--	--	--
ABMA	Adult	261.37	247.29	--	--	--	--	3.35	--	--	--
ABMA	Adult	254.37	98.05	--	--	--	--	16.36	--	--	--
ABMA	Adult	251.38	122.12	--	--	--	--	14.27	--	--	--
ABMA	Adult	291.66	79.27	--	--	--	--	0.99	--	--	--
ABMA	Adult	294.14	294.48	--	--	--	--	13.32	--	--	--
ABMA	Adult	226.67	252.5	--	--	--	--	3.18	--	--	--
ABMA	Adult	265.56	199.37	--	--	--	--	0.71	--	--	--
ABMA	Adult	214.94	26.13	--	--	--	--	2.46	--	--	--
ABMA	Adult	209.91	149.49	--	--	--	--	12.42	--	--	--
ABMA	Adult	58.36	205.42	--	--	--	--	3.12	--	--	--
ABMA	Adult	159.51	198.86	--	--	--	--	48.61	--	--	--
ABMA	Adult	158.08	213.19	--	--	--	--	11.9	--	--	--
ABMA	Adult	227.43	113.92	--	--	--	--	16.61	--	--	--
ABMA	Adult	134.32	217.96	--	--	--	--	3.73	--	--	--
ABMA	Adult	289.77	55.94	--	--	--	--	1.96	--	--	--
ABMA	Adult	156.54	288.58	--	--	--	--	3.67	--	--	--
ABMA	Adult	297.78	239.46	--	--	--	--	1.68	--	--	--
ABMA	Adult	156.92	137.9	--	--	--	--	2.7	--	--	--
ABMA	Adult	115.59	277.9	--	--	--	--	3.42	--	--	--
ABMA	Adult	204.03	15.64	--	--	--	--	36.77	--	--	--
ABMA	Adult	249.87	123.24	--	--	--	--	4.5	--	--	--
ABMA	Adult	60.3	298.16	--	--	--	--	19.46	--	--	--
ABMA	Adult	178.45	14.34	--	--	--	--	57.92	--	--	--
ABMA	Adult	285.61	206.39	--	--	--	--	7.36	--	--	--
ABMA	Adult	246.56	57.64	--	--	--	--	14.84	--	--	--
ABMA	Adult	39.93	271.69	--	--	--	--	0.72	--	--	--
ABMA	Adult	213.21	59.91	--	--	--	--	24.08	--	--	--
ABMA	Adult	280.36	0.75	--	--	--	--	4.06	--	--	--
ABMA	Adult	16.98	147.72	--	--	--	--	5.3	--	--	--
ABMA	Adult	217.95	151.96	--	--	--	--	71.59	--	--	--
ABMA	Adult	93.21	293.58	--	--	--	--	15.9	--	--	--
ABMA	Adult	253.5	279.33	--	--	--	--	10.16	--	--	--
ABMA	Adult	114.44	263.68	--	--	--	--	18.67	--	--	--
ABMA	Adult	74.45	276.56	--	--	--	--	1.74	--	--	--
ABMA	Adult	245.59	6.22	--	--	--	--	4.53	--	--	--
ABMA	Adult	256.31	234.49	--	--	--	--	2.06	--	--	--
ABMA	Adult	189.3	81.12	--	--	--	--	10.49	--	--	--
ABMA	Adult	149.11	52.88	--	--	--	--	23.04	--	--	--
ABMA	Adult	101.73	216.14	--	--	--	--	6.17	--	--	--
ABMA	Adult	79.94	163.12	--	--	--	--	4.24	--	--	--
ABMA	Adult	156.05	19.94	--	--	--	--	14.29	--	--	--
ABMA	Adult	204.21	259.46	--	--	--	--	0.81	--	--	--
ABMA	Adult	171.55	55.91	--	--	--	--	16.95	--	--	--
ABMA	Adult	279.7	33.16	--	--	--	--	16.29	--	--	--
ABMA	Adult	56.78	157.63	--	--	--	--	0.37	--	--	--
ABMA	Adult	97.47	145.08	--	--	--	--	1.56	--	--	--
ABMA	Adult	152.92	1.84	--	--	--	--	37.47	--	--	--
ABMA	Adult	290.36	80.21	--	--	--	--	1.87	--	--	--
ABMA	Adult	6.61	203.02	--	--	--	--	5.52	--	--	--
ABMA	Adult	258.03	153.82	--	--	--	--	14.68	--	--	--
ABMA	Adult	131.24	179.56	--	--	--	--	14.32	--	--	--
ABMA	Adult	39.23	222.41	--	--	--	--	7.64	--	--	--
ABMA	Adult	272.03	7.39	--	--	--	--	0.86	--	--	--
ABMA	Adult	296.9	233.42	--	--	--	--	0.15	--	--	--
ABMA	Adult	109.31	129.12	--	--	--	--	12.51	--	--	--
ABMA	Adult	174.18	189.39	--	--	--	--	3.8	--	--	--
ABMA	Adult	209.66	49.4	--	--	--	--	1.42	--	--	--
ABMA	Adult	236.97	197.63	--	--	--	--	2.42	--	--	--
ABMA	Adult	204.11	210.14	--	--	--	--	1.73	--	--	--
ABMA	Adult	164.81	90.43	--	--	--	--	2.39	--	--	--
ABMA	Adult	182.52	172.86	--	--	--	--	2.15	--	--	--
ABMA	Adult	174.58	6.12	--	--	--	--	4.06	--	--	--
ABMA	Adult	287.94	249.48	--	--	--	--	154.34	--	--	--
ABMA	Adult	117.69	209.74	--	--	--	--	17.35	--	--	--
ABMA	Adult	91.43	182.67	--	--	--	--	0.42	--	--	--
ABMA	Adult	30.17	214.33	--	--	--	--	3.62	--	--	--
ABMA	Adult	220.57	48.96	--	--	--	--	4.78	--	--	--
ABMA	Adult	104.93	199.87	--	--	--	--	2.53	--	--	--
ABMA	Adult	242.23	77.7	--	--	--	--	111.91	--	--	--
ABMA	Adult	171.0	114.15	--	--	--	--	3.01	--	--	--
ABMA	Adult	284.08	237.3	--	--	--	--	3.33	--	--	--
ABMA	Adult	293.7	240.21	--	--	--	--	3.62	--	--	--
ABMA	Adult	295.21	158.12	--	--	--	--	4.87	--	--	--
ABMA	Adult	5.52	109.0	--	--	--	--	43.46	--	--	--
ABMA	Adult	44.56	210.73	--	--	--	--	17.09	--	--	--
ABMA	Adult	181.8	46.69	--	--	--	--	2.97	--	--	--
ABMA	Adult	181.33	118.79	--	--	--	--	9.23	--	--	--
ABMA	Adult	148.94	164.66	--	--	--	--	2.42	--	--	--
ABMA	Adult	284.11	270.9	--	--	--	--	2.43	--	--	--
ABMA	Adult	262.81	129.11	--	--	--	--	3.39	--	--	--
ABMA	Adult	80.13	276.2	--	--	--	--	3.63	--	--	--
ABMA	Adult	163.89	267.04	--	--	--	--	2.49	--	--	--
ABMA	Adult	90.62	128.58	--	--	--	--	2.93	--	--	--
ABMA	Adult	266.49	3.11	--	--	--	--	14.61	--	--	--
ABMA	Adult	120.96	24.62	--	--	--	--	6.7	--	--	--
ABMA	Adult	201.76	247.51	--	--	--	--	2.1	--	--	--
ABMA	Adult	135.2	260.09	--	--	--	--	1.77	--	--	--
ABMA	Adult	4.39	289.72	--	--	--	--	4.7	--	--	--
ABMA	Adult	182.35	262.41	--	--	--	--	1.72	--	--	--
ABMA	Adult	101.54	91.2	--	--	--	--	3.75	--	--	--
ABMA	Adult	229.4	237.26	--	--	--	--	107.7	--	--	--
ABMA	Adult	143.92	236.31	--	--	--	--	2.32	--	--	--
ABMA	Adult	233.06	191.34	--	--	--	--	9.32	--	--	--
ABMA	Adult	270.46	240.89	--	--	--	--	1.07	--	--	--
ABMA	Adult	207.62	196.33	--	--	--	--	0.59	--	--	--
ABMA	Adult	169.5	152.5	--	--	--	--	14.51	--	--	--
ABMA	Adult	95.02	243.57	--	--	--	--	2.0	--	--	--
ABMA	Adult	35.12	290.2	--	--	--	--	2.58	--	--	--
ABMA	Adult	181.33	243.93	--	--	--	--	8.61	--	--	--
ABMA	Adult	144.29	107.67	--	--	--	--	0.92	--	--	--
ABMA	Adult	247.51	185.39	--	--	--	--	2.02	--	--	--
ABMA	Adult	82.44	241.05	--	--	--	--	4.13	--	--	--
ABMA	Adult	134.29	237.1	--	--	--	--	4.31	--	--	--
ABMA	Adult	262.07	259.29	--	--	--	--	22.19	--	--	--
ABMA	Adult	47.71	238.32	--	--	--	--	2.99	--	--	--
ABMA	Adult	35.01	173.08	--	--	--	--	7.59	--	--	--
ABMA	Adult	128.84	40.85	--	--	--	--	3.81	--	--	--
ABMA	Adult	58.82	162.82	--	--	--	--	5.21	--	--	--
ABMA	Adult	298.83	133.91	--	--	--	--	3.78	--	--	--
ABMA	Adult	254.19	28.91	--	--	--	--	16.92	--	--	--
ABMA	Adult	187.36	215.36	--	--	--	--	38.46	--	--	--
ABMA	Adult	264.94	49.24	--	--	--	--	11.1	--	--	--
ABMA	Adult	156.23	25.73	--	--	--	--	13.48	--	--	--
ABMA	Adult	26.18	213.46	--	--	--	--	8.61	--	--	--
ABMA	Adult	252.23	280.75	--	--	--	--	4.09	--	--	--
ABMA	Adult	272.67	295.73	--	--	--	--	2.08	--	--	--
ABMA	Adult	191.65	94.35	--	--	--	--	0.33	--	--	--
ABMA	Adult	256.16	177.55	--	--	--	--	4.89	--	--	--
ABMA	Adult	238.15	235.57	--	--	--	--	1.52	--	--	--
ABMA	Adult	10.5	189.45	--	--	--	--	20.0	--	--	--
ABMA	Adult	149.42	99.83	--	--	--	--	18.7	--	--	--
ABMA	Adult	171.22	244.43	--	--	--	--	5.56	--	--	--
ABMA	Adult	103.74	91.75	--	--	--	--	2.13	--	--	--
ABMA	Adult	221.47	140.31	--	--	--	--	9.34	--	--	--
ABMA	Adult	199.54	257.13	--	--	--	--	2.9	--	--	--
ABMA	Adult	273.39	234.38	--	--	--	--	1.1	--	--	--
ABMA	Adult	90.16	134.49	--	--	--	--	1.63	--	--	--
ABMA	Adult	294.09	129.88	--	--	--	--	2.9	--	--	--
ABMA	Adult	174.2	7.8	--	--	--	--	0.98	--	--	--
ABMA	Adult	186.4	249.84	--	--	--	--	7.1	--	--	--
ABMA	Adult	143.98	150.04	--	--	--	--	23.4	--	--	--
ABMA	Adult	293.54	207.99	--	--	--	--	5.85	--	--	--
ABMA	Adult	232.35	263.96	--	--	--	--	0.88	--	--	--
ABMA	Adult	233.31	278.16	--	--	--	--	6.3	--	--	--
ABMA	Adult	299.23	124.95	--	--	--	--	26.84	--	--	--
ABMA	Adult	193.45	210.87	--	--	--	--	6.58	--	--	--
ABMA	Adult	239.32	252.64	--	--	--	--	9.1	--	--	--
ABMA	Adult	177.34	135.39	--	--	--	--	1.04	--	--	--
ABMA	Adult	196.56	183.26	--	--	--	--	2.91	--	--	--
ABMA	Adult	145.89	38.78	--	--	--	--	69.16	--	--	--
ABMA	Adult	267.46	56.12	--	--	--	--	82.38	--	--	--
ABMA	Adult	77.69	226.87	--	--	--	--	2.8	--	--	--
ABMA	Adult	137.9	8.27	--	--	--	--	7.17	--	--	--
ABMA	Adult	196.95	99.38	--	--	--	--	28.82	--	--	--
ABMA	Adult	161.51	10.39	--	--	--	--	11.39	--	--	--
ABMA	Adult	147.19	270.08	--	--	--	--	4.52	--	--	--
ABMA	Adult	284.71	277.63	--	--	--	--	3.76	--	--	--
ABMA	Adult	188.98	252.75	--	--	--	--	9.13	--	--	--
ABMA	Adult	99.04	179.06	--	--	--	--	20.62	--	--	--
ABMA	Adult	220.29	23.87	--	--	--	--	5.78	--	--	--
ABMA	Adult	227.55	202.39	--	--	--	--	17.33	--	--	--
ABMA	Adult	183.67	40.76	--	--	--	--	4.99	--	--	--
ABMA	Adult	107.54	124.97	--	--	--	--	1.85	--	--	--
ABMA	Adult	268.15	284.58	--	--	--	--	7.26	--	--	--
ABMA	Adult	89.59	174.7	--	--	--	--	14.26	--	--	--
ABMA	Adult	69.01	188.8	--	--	--	--	14.06	--	--	--
ABMA	Adult	102.78	107.87	--	--	--	--	1.78	--	--	--
ABMA	Adult	118.32	171.77	--	--	--	--	1.45	--	--	--
ABMA	Adult	283.98	84.87	--	--	--	--	39.88	--	--	--
ABMA	Adult	79.46	142.92	--	--	--	--	34.24	--	--	--
ABMA	Adult	190.41	137.18	--	--	--	--	2.49	--	--	--
ABMA	Adult	154.94	124.68	--	--	--	--	13.18	--	--	--
ABMA	Adult	154.61	142.72	--	--	--	--	8.69	--	--	--
ABMA	Adult	75.77	189.51	--	--	--	--	2.21	--	--	--
ABMA	Adult	206.63	92.92	--	--	--	--	15.21	--	--	--
ABMA	Adult	67.23	182.38	--	--	--	--	9.24	--	--	--
ABMA	Adult	234.44	115.83	--	--	--	--	0.89	--	--	--
ABMA	Adult	182.81	230.12	--	--	--	--	5.03	--	--	--
ABMA	Adult	148.7	52.26	--	--	--	--	5.06	--	--	--
ABMA	Adult	194.54	273.4	--	--	--	--	7.97	--	--	--
ABMA	Adult	178.12	65.37	--	--	--	--	1.4	--	--	--
ABMA	Adult	142.59	182.31	--	--	--	--	5.55	--	--	--
ABMA	Adult	270.08	88.28	--	--	--	--	10.33	--	--	--
ABMA	Adult	227.14	196.49	--	--	--	--	20.86	--	--	--
ABMA	Adult	258.29	221.75	--	--	--	--	3.24	--	--	--
ABMA	Adult	202.79	242.33	--	--	--	--	85.73	--	--	--
ABMA	Adult	137.4	151.5	--	--	--	--	19.17	--	--	--
ABMA	Adult	15.63	239.53	--	--	--	--	5.3	--	--	--
ABMA	Adult	219.22	226.43	--	--	--	--	15.3	--	--	--
ABMA	Adult	65.03	218.41	--	--	--	--	18.87	--	--	--
ABMA	Adult	263.04	271.25	--	--	--	--	51.02	--	--	--
ABMA	Adult	223.85	201.97	--	--	--	--	2.0	--	--	--
ABMA	Adult	149.32	129.43	--	--	--	--	5.77	--	--	--
ABMA	Adult	155.37	16.17	--	--	--	--	1.22	--	--	--
ABMA	Adult	37.27	256.96	--	--	--	--	7.55	--	--	--
ABMA	Adult	68.17	117.54	--	--	--	--	1.85	--	--	--
ABMA	Adult	189.32	187.32	--	--	--	--	2.17	--	--	--
ABMA	Adult	135.88	256.09	--	--	--	--	4.52	--	--	--
ABMA	Adult	107.94	22.47	--	--	--	--	0.81	--	--	--
ABMA	Adult	126.29	42.27	--	--	--	--	15.15	--	--	--
ABMA	Adult	246.26	189.39	--	--	--	--	1.24	--	--	--
ABMA	Adult	286.34	261.16	--	--	--	--	12.13	--	--	--
ABMA	Adult	297.18	46.45	--	--	--	--	16.53	--	--	--
ABMA	Adult	167.4	278.92	--	--	--	--	3.02	--	--	--
ABMA	Adult	176.11	123.37	--	--	--	--	4.32	--	--	--
ABMA	Adult	294.52	287.85	--	--	--	--	4.43	--	--	--
ABMA	Adult	115.68	204.33	--	--	--	--	6.34	--	--	--
ABMA	Adult	131.92	172.05	--	--	--	--	1.32	--	--	--
ABMA	Adult	52.05	260.68	--	--	--	--	4.47	--	--	--
ABMA	Adult	231.63	23.1	--	--	--	--	0.19	--	--	--
ABMA	Adult	262.21	139.44	--	--	--	--	8.66	--	--	--
ABMA	Adult	268.92	25.36	--	--	--	--	9.0	--	--	--
ABMA	Adult	272.48	69.27	--	--	--	--	7.32	--	--	--
ABMA	Adult	275.03	161.06	--	--	--	--	8.14	--	--	--
ABMA	Adult	288.77	133.6	--	--	--	--	4.89	--	--	--
ABMA	Adult	163.78	265.54	--	--	--	--	2.33	--	--	--
ABMA	Adult	268.76	160.33	--	--	--	--	2.53	--	--	--
ABMA	Adult	231.08	116.06	--	--	--	--	6.7	--	--	--
ABMA	Adult	6.42	139.24	--	--	--	--	47.19	--	--	--
ABMA	Adult	199.34	203.73	--	--	--	--	20.56	--	--	--
ABMA	Adult	241.04	10.46	--	--	--	--	3.66	--	--	--
ABMA	Adult	109.48	251.21	--	--	--	--	1.83	--	--	--
ABMA	Adult	82.07	114.24	--	--	--	--	14.58	--	--	--
ABMA	Adult	194.18	115.0	--	--	--	--	44.76	--	--	--
ABMA	Adult	183.37	154.58	--	--	--	--	2.75	--	--	--
ABMA	Adult	239.43	209.55	--	--	--	--	10.23	--	--	--
ABMA	Adult	102.0	194.92	--	--	--	--	6.09	--	--	--
ABMA	Adult	245.66	293.46	--	--	--	--	3.56	--	--	--
ABMA	Adult	275.61	105.03	--	--	--	--	7.41	--	--	--
ABMA	Adult	295.68	36.04	--	--	--	--	6.41	--	--	--
ABMA	Adult	11.45	262.82	--	--	--	--	11.3	--	--	--
ABMA	Adult	232.04	13.05	--	--	--	--	6.1	--	--	--
ABMA	Adult	265.56	194.68	--	--	--	--	1.62	--	--	--
ABMA	Adult	178.64	220.71	--	--	--	--	8.19	--	--	--
ABMA	Adult	215.89	216.33	--	--	--	--	0.83	--	--	--
ABMA	Adult	141.71	167.01	--	--	--	--	7.97	--	--	--
ABMA	Adult	197.3	166.57	--	--	--	--	11.61	--	--	--
ABMA	Adult	263.08	33.65	--	--	--	--	6.42	--	--	--
ABMA	Adult	203.27	199.34	--	--	--	--	10.26	--	--	--
ABMA	Adult	218.44	200.48	--	--	--	--	1.78	--	--	--
ABMA	Adult	178.35	192.85	--	--	--	--	2.19	--	--	--
ABMA	Adult	133.96	222.85	--	--	--	--	1.45	--	--	--
ABMA	Adult	296.65	55.16	--	--	--	--	5.28	--	--	--
ABMA	Adult	200.93	53.05	--	--	--	--	5.44	--	--	--
ABMA	Adult	248.46	13.45	--	--	--	--	0.89	--	--	--
ABMA	Adult	231.57	259.84	--	--	--	--	3.05	--	--	--
ABMA	Adult	257.54	134.85	--	--	--	--	22.16	--	--	--
ABMA	Adult	253.93	286.77	--	--	--	--	18.32	--	--	--
ABMA	Adult	147.49	178.07	--	--	--	--	9.61	--	--	--
ABMA	Adult	212.93	32.52	--	--	--	--	5.75	--	--	--
ABMA	Adult	205.23	71.3	--	--	--	--	1.75	--	--	--
ABMA	Adult	275.3	217.31	--	--	--	--	4.93	--	--	--
ABMA	Adult	288.2	283.87	--	--	--	--	2.92	--	--	--
