Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-PGABMA-Fin.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
ABMA	Adult	115.11	84.2	--	--	--	--	3.86	--	--	--
ABMA	Adult	211.11	196.33	--	--	--	--	25.44	--	--	--
ABMA	Adult	243.52	174.32	--	--	--	--	30.74	--	--	--
ABMA	Adult	58.8	270.9	--	--	--	--	10.44	--	--	--
ABMA	Adult	7.78	268.38	--	--	--	--	3.36	--	--	--
ABMA	Adult	17.48	298.02	--	--	--	--	50.25	--	--	--
ABMA	Adult	252.72	190.0	--	--	--	--	1.15	--	--	--
ABMA	Adult	176.03	193.65	--	--	--	--	14.12	--	--	--
ABMA	Adult	188.72	244.74	--	--	--	--	38.84	--	--	--
ABMA	Adult	223.42	87.24	--	--	--	--	78.29	--	--	--
ABMA	Adult	144.82	85.16	--	--	--	--	1.66	--	--	--
ABMA	Adult	291.47	147.45	--	--	--	--	3.23	--	--	--
ABMA	Adult	161.71	46.13	--	--	--	--	15.56	--	--	--
ABMA	Adult	197.43	234.94	--	--	--	--	22.85	--	--	--
ABMA	Adult	12.56	249.7	--	--	--	--	2.22	--	--	--
ABMA	Adult	98.16	235.48	--	--	--	--	24.96	--	--	--
ABMA	Adult	130.74	159.64	--	--	--	--	110.74	--	--	--
ABMA	Adult	131.88	175.27	--	--	--	--	3.55	--	--	--
ABMA	Adult	281.25	19.98	--	--	--	--	3.61	--	--	--
ABMA	Adult	95.2	288.8	--	--	--	--	2.67	--	--	--
ABMA	Adult	117.59	206.1	--	--	--	--	14.85	--	--	--
ABMA	Adult	106.67	123.19	--	--	--	--	65.64	--	--	--
ABMA	Adult	206.0	10.61	--	--	--	--	11.89	--	--	--
ABMA	Adult	275.74	295.97	--	--	--	--	44.09	--	--	--
ABMA	Adult	55.94	183.3	--	--	--	--	66.85	--	--	--
ABMA	Adult	179.68	4.66	--	--	--	--	20.21	--	--	--
ABMA	Adult	119.74	124.42	--	--	--	--	29.15	--	--	--
ABMA	Adult	138.43	201.59	--	--	--	--	46.58	--	--	--
ABMA	Adult	186.38	280.66	--	--	--	--	4.68	--	--	--
ABMA	Adult	29.49	241.84	--	--	--	--	70.11	--	--	--
ABMA	Adult	244.39	204.9	--	--	--	--	103.03	--	--	--
ABMA	Adult	235.36	75.48	--	--	--	--	39.25	--	--	--
ABMA	Adult	144.54	68.72	--	--	--	--	76.24	--	--	--
ABMA	Adult	288.47	157.24	--	--	--	--	22.94	--	--	--
ABMA	Adult	121.9	140.49	--	--	--	--	24.33	--	--	--
ABMA	Adult	262.46	266.22	--	--	--	--	13.95	--	--	--
ABMA	Adult	299.98	189.84	--	--	--	--	25.66	--	--	--
ABMA	Adult	136.08	41.83	--	--	--	--	6.66	--	--	--
ABMA	Adult	297.79	119.83	--	--	--	--	16.14	--	--	--
ABMA	Adult	263.41	27.31	--	--	--	--	23.92	--	--	--
ABMA	Adult	260.8	35.55	--	--	--	--	8.47	--	--	--
ABMA	Adult	296.95	288.6	--	--	--	--	23.58	--	--	--
ABMA	Adult	42.98	142.19	--	--	--	--	161.34	--	--	--
ABMA	Adult	279.92	94.1	--	--	--	--	14.52	--	--	--
ABMA	Adult	1.69	226.93	--	--	--	--	13.12	--	--	--
ABMA	Adult	275.5	219.55	--	--	--	--	17.73	--	--	--
ABMA	Adult	287.32	264.6	--	--	--	--	18.08	--	--	--
ABMA	Adult	74.31	234.0	--	--	--	--	1.91	--	--	--
ABMA	Adult	90.51	184.36	--	--	--	--	9.18	--	--	--
ABMA	Adult	103.07	213.55	--	--	--	--	10.78	--	--	--
ABMA	Adult	27.04	226.45	--	--	--	--	217.94	--	--	--
ABMA	Adult	55.12	104.91	--	--	--	--	8.28	--	--	--
ABMA	Adult	40.32	171.25	--	--	--	--	14.05	--	--	--
ABMA	Adult	8.8	168.53	--	--	--	--	8.26	--	--	--
ABMA	Adult	232.2	284.27	--	--	--	--	29.74	--	--	--
ABMA	Adult	202.59	153.87	--	--	--	--	24.61	--	--	--
ABMA	Adult	236.16	297.34	--	--	--	--	3.53	--	--	--
ABMA	Adult	243.19	216.79	--	--	--	--	2.79	--	--	--
ABMA	Adult	196.5	78.64	--	--	--	--	14.38	--	--	--
ABMA	Adult	285.18	249.63	--	--	--	--	5.39	--	--	--
ABMA	Adult	84.6	119.89	--	--	--	--	10.78	--	--	--
ABMA	Adult	6.29	111.44	--	--	--	--	15.81	--	--	--
ABMA	Adult	111.55	228.56	--	--	--	--	47.5	--	--	--
ABMA	Adult	110.71	1.87	--	--	--	--	23.19	--	--	--
ABMA	Adult	219.05	248.36	--	--	--	--	5.96	--	--	--
ABMA	Adult	106.06	71.0	--	--	--	--	4.63	--	--	--
ABMA	Adult	263.37	206.48	--	--	--	--	1.3	--	--	--
ABMA	Adult	208.08	71.78	--	--	--	--	18.69	--	--	--
ABMA	Adult	143.2	41.56	--	--	--	--	11.3	--	--	--
ABMA	Adult	21.96	205.51	--	--	--	--	3.0	--	--	--
ABMA	Adult	213.14	222.82	--	--	--	--	8.8	--	--	--
ABMA	Adult	161.21	23.55	--	--	--	--	24.99	--	--	--
ABMA	Adult	185.98	211.94	--	--	--	--	16.25	--	--	--
ABMA	Adult	118.17	25.29	--	--	--	--	28.9	--	--	--
ABMA	Adult	230.06	217.65	--	--	--	--	23.0	--	--	--
ABMA	Adult	2.77	172.96	--	--	--	--	9.26	--	--	--
ABMA	Adult	77.61	228.43	--	--	--	--	14.62	--	--	--
ABMA	Adult	221.51	208.18	--	--	--	--	9.21	--	--	--
ABMA	Adult	231.41	96.79	--	--	--	--	22.94	--	--	--
ABMA	Adult	268.89	151.16	--	--	--	--	7.73	--	--	--
ABMA	Adult	11.38	162.92	--	--	--	--	81.61	--	--	--
ABMA	Adult	97.64	270.28	--	--	--	--	2.5	--	--	--
ABMA	Adult	209.15	173.76	--	--	--	--	6.76	--	--	--
ABMA	Adult	62.91	255.82	--	--	--	--	4.73	--	--	--
ABMA	Adult	214.77	149.75	--	--	--	--	14.32	--	--	--
ABMA	Adult	208.19	80.83	--	--	--	--	6.1	--	--	--
ABMA	Adult	96.67	190.6	--	--	--	--	15.52	--	--	--
ABMA	Adult	228.13	148.19	--	--	--	--	10.48	--	--	--
ABMA	Adult	29.73	171.75	--	--	--	--	9.7	--	--	--
ABMA	Adult	234.12	99.91	--	--	--	--	5.36	--	--	--
ABMA	Adult	16.98	154.35	--	--	--	--	1.9	--	--	--
ABMA	Adult	186.73	90.12	--	--	--	--	135.56	--	--	--
ABMA	Adult	250.52	130.37	--	--	--	--	15.48	--	--	--
ABMA	Adult	97.55	245.14	--	--	--	--	22.1	--	--	--
ABMA	Adult	227.22	175.42	--	--	--	--	9.51	--	--	--
ABMA	Adult	110.81	162.79	--	--	--	--	12.55	--	--	--
ABMA	Adult	93.78	113.17	--	--	--	--	0.94	--	--	--
ABMA	Adult	26.07	190.26	--	--	--	--	61.6	--	--	--
ABMA	Adult	113.15	55.26	--	--	--	--	32.76	--	--	--
ABMA	Adult	19.0	174.82	--	--	--	--	28.26	--	--	--
ABMA	Adult	110.21	126.9	--	--	--	--	14.76	--	--	--
ABMA	Adult	236.24	87.18	--	--	--	--	6.79	--	--	--
ABMA	Adult	62.1	249.09	--	--	--	--	10.59	--	--	--
ABMA	Adult	224.78	162.64	--	--	--	--	19.73	--	--	--
ABMA	Adult	13.82	265.61	--	--	--	--	12.92	--	--	--
ABMA	Adult	118.61	249.39	--	--	--	--	17.27	--	--	--
ABMA	Adult	266.32	274.76	--	--	--	--	4.54	--	--	--
ABMA	Adult	117.2	105.93	--	--	--	--	11.22	--	--	--
ABMA	Adult	121.43	56.94	--	--	--	--	3.87	--	--	--
ABMA	Adult	198.11	238.34	--	--	--	--	6.85	--	--	--
ABMA	Adult	162.86	180.44	--	--	--	--	11.96	--	--	--
ABMA	Adult	218.18	137.02	--	--	--	--	20.87	--	--	--
ABMA	Adult	11.77	184.38	--	--	--	--	65.17	--	--	--
ABMA	Adult	27.79	253.38	--	--	--	--	4.45	--	--	--
ABMA	Adult	205.87	62.9	--	--	--	--	24.81	--	--	--
ABMA	Adult	259.35	164.51	--	--	--	--	41.46	--	--	--
ABMA	Adult	245.2	57.24	--	--	--	--	17.81	--	--	--
ABMA	Adult	243.5	98.29	--	--	--	--	11.48	--	--	--
ABMA	Adult	217.31	23.51	--	--	--	--	1438.0	--	--	--
ABMA	Adult	165.51	254.17	--	--	--	--	2.01	--	--	--
ABMA	Adult	296.97	285.6	--	--	--	--	141.61	--	--	--
ABMA	Adult	141.25	258.74	--	--	--	--	3.11	--	--	--
ABMA	Adult	254.8	126.12	--	--	--	--	92.07	--	--	--
ABMA	Adult	143.74	197.63	--	--	--	--	8.87	--	--	--
ABMA	Adult	77.19	279.33	--	--	--	--	15.69	--	--	--
ABMA	Adult	144.88	291.18	--	--	--	--	9.71	--	--	--
ABMA	Adult	283.52	229.67	--	--	--	--	7.04	--	--	--
ABMA	Adult	13.58	124.86	--	--	--	--	7.56	--	--	--
ABMA	Adult	217.91	251.53	--	--	--	--	10.06	--	--	--
ABMA	Adult	24.67	284.78	--	--	--	--	46.38	--	--	--
ABMA	Adult	122.81	251.28	--	--	--	--	20.71	--	--	--
ABMA	Adult	59.83	130.88	--	--	--	--	39.23	--	--	--
ABMA	Adult	72.13	171.18	--	--	--	--	20.17	--	--	--
ABMA	Adult	15.56	250.32	--	--	--	--	3.48	--	--	--
ABMA	Adult	236.01	296.78	--	--	--	--	3.13	--	--	--
ABMA	Adult	118.02	16.0	--	--	--	--	15.29	--	--	--
ABMA	Adult	290.79	291.45	--	--	--	--	66.83	--	--	--
ABMA	Adult	215.11	295.95	--	--	--	--	1.57	--	--	--
ABMA	Adult	75.16	182.95	--	--	--	--	5.45	--	--	--
ABMA	Adult	249.32	111.56	--	--	--	--	6.07	--	--	--
ABMA	Adult	33.94	130.74	--	--	--	--	10.5	--	--	--
ABMA	Adult	187.52	77.87	--	--	--	--	14.3	--	--	--
ABMA	Adult	224.63	283.28	--	--	--	--	15.33	--	--	--
ABMA	Adult	212.23	198.42	--	--	--	--	47.21	--	--	--
ABMA	Adult	195.13	27.66	--	--	--	--	5.91	--	--	--
ABMA	Adult	159.93	129.44	--	--	--	--	10.67	--	--	--
ABMA	Adult	209.85	297.35	--	--	--	--	6.07	--	--	--
ABMA	Adult	204.51	36.94	--	--	--	--	37.11	--	--	--
ABMA	Adult	186.94	68.14	--	--	--	--	52.13	--	--	--
ABMA	Adult	115.33	107.26	--	--	--	--	0.76	--	--	--
ABMA	Adult	266.03	265.37	--	--	--	--	12.99	--	--	--
ABMA	Adult	266.59	72.66	--	--	--	--	49.76	--	--	--
ABMA	Adult	272.58	293.67	--	--	--	--	7.48	--	--	--
ABMA	Adult	102.4	185.68	--	--	--	--	54.32	--	--	--
ABMA	Adult	270.96	99.16	--	--	--	--	3.49	--	--	--
ABMA	Adult	196.0	51.13	--	--	--	--	15.75	--	--	--
ABMA	Adult	199.46	115.7	--	--	--	--	13.74	--	--	--
ABMA	Adult	297.66	1.19	--	--	--	--	11.77	--	--	--
ABMA	Adult	219.18	48.31	--	--	--	--	42.31	--	--	--
ABMA	Adult	274.11	169.17	--	--	--	--	54.16	--	--	--
ABMA	Adult	37.99	220.97	--	--	--	--	42.82	--	--	--
ABMA	Adult	233.26	32.28	--	--	--	--	33.47	--	--	--
ABMA	Adult	198.76	81.06	--	--	--	--	10.66	--	--	--
ABMA	Adult	179.48	30.69	--	--	--	--	4.51	--	--	--
ABMA	Adult	54.53	181.74	--	--	--	--	3.66	--	--	--
ABMA	Adult	281.42	280.96	--	--	--	--	21.53	--	--	--
ABMA	Adult	130.33	117.58	--	--	--	--	6.6	--	--	--
ABMA	Adult	17.5	231.71	--	--	--	--	10.13	--	--	--
ABMA	Adult	195.81	75.5	--	--	--	--	1.77	--	--	--
ABMA	Adult	24.23	196.69	--	--	--	--	11.54	--	--	--
ABMA	Adult	229.9	245.03	--	--	--	--	8.46	--	--	--
ABMA	Adult	6.64	164.89	--	--	--	--	6.98	--	--	--
ABMA	Adult	19.11	174.35	--	--	--	--	1.89	--	--	--
ABMA	Adult	246.34	46.76	--	--	--	--	15.33	--	--	--
ABMA	Adult	94.82	235.21	--	--	--	--	12.89	--	--	--
ABMA	Adult	127.0	158.3	--	--	--	--	54.93	--	--	--
ABMA	Adult	233.32	204.18	--	--	--	--	39.1	--	--	--
ABMA	Adult	114.48	95.0	--	--	--	--	1.02	--	--	--
ABMA	Adult	183.07	132.15	--	--	--	--	2.94	--	--	--
ABMA	Adult	247.78	42.79	--	--	--	--	7.67	--	--	--
ABMA	Adult	230.15	114.84	--	--	--	--	2.77	--	--	--
ABMA	Adult	145.9	213.6	--	--	--	--	9.43	--	--	--
ABMA	Adult	277.33	294.67	--	--	--	--	271.47	--	--	--
ABMA	Adult	221.61	194.08	--	--	--	--	9.4	--	--	--
ABMA	Adult	259.59	165.17	--	--	--	--	1.36	--	--	--
ABMA	Adult	15.84	100.76	--	--	--	--	7.34	--	--	--
ABMA	Adult	258.35	97.51	--	--	--	--	2.19	--	--	--
ABMA	Adult	86.97	255.61	--	--	--	--	20.42	--	--	--
ABMA	Adult	259.41	28.84	--	--	--	--	7.61	--	--	--
ABMA	Adult	166.83	110.46	--	--	--	--	36.32	--	--	--
ABMA	Adult	205.59	41.47	--	--	--	--	5.06	--	--	--
ABMA	Adult	118.39	62.96	--	--	--	--	4.62	--	--	--
ABMA	Adult	37.69	119.94	--	--	--	--	32.0	--	--	--
ABMA	Adult	163.49	31.65	--	--	--	--	7.36	--	--	--
ABMA	Adult	87.9	115.21	--	--	--	--	7.38	--	--	--
ABMA	Adult	183.82	268.89	--	--	--	--	12.28	--	--	--
ABMA	Adult	299.82	270.32	--	--	--	--	3.74	--	--	--
ABMA	Adult	249.73	67.76	--	--	--	--	20.67	--	--	--
ABMA	Adult	171.8	183.19	--	--	--	--	6.69	--	--	--
ABMA	Adult	236.39	270.85	--	--	--	--	9.4	--	--	--
ABMA	Adult	263.45	274.65	--	--	--	--	6.66	--	--	--
ABMA	Adult	176.97	78.38	--	--	--	--	5.7	--	--	--
ABMA	Adult	111.27	130.99	--	--	--	--	5.82	--	--	--
ABMA	Adult	187.75	83.94	--	--	--	--	21.51	--	--	--
ABMA	Adult	276.91	27.05	--	--	--	--	8.81	--	--	--
ABMA	Adult	121.48	251.46	--	--	--	--	16.16	--	--	--
ABMA	Adult	278.24	20.55	--	--	--	--	38.11	--	--	--
ABMA	Adult	274.26	5.47	--	--	--	--	24.28	--	--	--
ABMA	Adult	118.46	30.29	--	--	--	--	23.01	--	--	--
ABMA	Adult	274.07	86.61	--	--	--	--	11.05	--	--	--
ABMA	Adult	259.16	139.67	--	--	--	--	11.43	--	--	--
ABMA	Adult	33.51	283.56	--	--	--	--	15.78	--	--	--
ABMA	Adult	9.5	276.02	--	--	--	--	7.5	--	--	--
ABMA	Adult	271.1	82.17	--	--	--	--	1.2	--	--	--
ABMA	Adult	171.49	0.55	--	--	--	--	28.49	--	--	--
ABMA	Adult	217.07	17.56	--	--	--	--	12.97	--	--	--
ABMA	Adult	28.49	287.07	--	--	--	--	2.68	--	--	--
ABMA	Adult	127.04	221.86	--	--	--	--	49.45	--	--	--
ABMA	Adult	140.57	71.18	--	--	--	--	5.16	--	--	--
ABMA	Adult	168.32	152.16	--	--	--	--	28.48	--	--	--
ABMA	Adult	194.67	150.05	--	--	--	--	10.03	--	--	--
ABMA	Adult	113.14	240.18	--	--	--	--	31.16	--	--	--
ABMA	Adult	161.29	53.5	--	--	--	--	93.51	--	--	--
ABMA	Adult	85.17	204.0	--	--	--	--	7.3	--	--	--
ABMA	Adult	231.22	192.21	--	--	--	--	90.97	--	--	--
ABMA	Adult	212.86	56.67	--	--	--	--	3.15	--	--	--
ABMA	Adult	183.44	231.4	--	--	--	--	6.05	--	--	--
ABMA	Adult	7.94	266.12	--	--	--	--	36.93	--	--	--
ABMA	Adult	73.08	151.04	--	--	--	--	47.62	--	--	--
ABMA	Adult	176.19	126.09	--	--	--	--	105.55	--	--	--
ABMA	Adult	245.42	3.59	--	--	--	--	18.62	--	--	--
ABMA	Adult	59.25	196.72	--	--	--	--	16.66	--	--	--
ABMA	Adult	205.0	34.03	--	--	--	--	8.47	--	--	--
ABMA	Adult	48.41	138.97	--	--	--	--	5.52	--	--	--
ABMA	Adult	226.36	158.73	--	--	--	--	20.29	--	--	--
ABMA	Adult	118.66	35.41	--	--	--	--	64.29	--	--	--
ABMA	Adult	20.93	187.59	--	--	--	--	19.08	--	--	--
ABMA	Adult	150.7	70.01	--	--	--	--	78.34	--	--	--
ABMA	Adult	296.52	244.95	--	--	--	--	7.89	--	--	--
ABMA	Adult	19.87	145.41	--	--	--	--	4.79	--	--	--
ABMA	Adult	70.68	233.67	--	--	--	--	5.69	--	--	--
ABMA	Adult	235.35	126.12	--	--	--	--	1.4	--	--	--
ABMA	Adult	65.77	136.96	--	--	--	--	6.53	--	--	--
ABMA	Adult	37.75	117.43	--	--	--	--	23.51	--	--	--
ABMA	Adult	172.29	83.24	--	--	--	--	7.95	--	--	--
ABMA	Adult	215.42	281.04	--	--	--	--	17.18	--	--	--
ABMA	Adult	264.21	13.45	--	--	--	--	4.44	--	--	--
ABMA	Adult	200.92	67.6	--	--	--	--	31.18	--	--	--
ABMA	Adult	75.75	292.41	--	--	--	--	5.51	--	--	--
ABMA	Adult	65.11	167.46	--	--	--	--	0.22	--	--	--
ABMA	Adult	74.48	217.53	--	--	--	--	20.61	--	--	--
ABMA	Adult	107.5	212.46	--	--	--	--	32.85	--	--	--
ABMA	Adult	107.07	95.23	--	--	--	--	22.61	--	--	--
ABMA	Adult	162.62	186.86	--	--	--	--	5.78	--	--	--
ABMA	Adult	224.77	83.59	--	--	--	--	152.75	--	--	--
ABMA	Adult	249.02	155.27	--	--	--	--	6.39	--	--	--
ABMA	Adult	182.61	212.89	--	--	--	--	4.03	--	--	--
ABMA	Adult	101.04	9.33	--	--	--	--	30.7	--	--	--
ABMA	Adult	239.82	2.64	--	--	--	--	3.44	--	--	--
ABMA	Adult	45.75	247.71	--	--	--	--	6.87	--	--	--
ABMA	Adult	260.24	225.77	--	--	--	--	63.44	--	--	--
ABMA	Adult	232.49	205.74	--	--	--	--	24.26	--	--	--
ABMA	Adult	121.29	176.88	--	--	--	--	28.24	--	--	--
ABMA	Adult	223.38	119.25	--	--	--	--	21.0	--	--	--
ABMA	Adult	167.23	51.03	--	--	--	--	15.16	--	--	--
ABMA	Adult	228.01	261.13	--	--	--	--	10.01	--	--	--
ABMA	Adult	179.56	230.89	--	--	--	--	23.89	--	--	--
ABMA	Adult	213.3	242.54	--	--	--	--	38.7	--	--	--
ABMA	Adult	286.05	226.86	--	--	--	--	1.62	--	--	--
ABMA	Adult	278.56	165.53	--	--	--	--	25.14	--	--	--
ABMA	Adult	200.39	147.79	--	--	--	--	15.65	--	--	--
ABMA	Adult	270.88	3.36	--	--	--	--	9.61	--	--	--
ABMA	Adult	158.86	187.33	--	--	--	--	183.55	--	--	--
ABMA	Adult	244.34	43.93	--	--	--	--	6.67	--	--	--
ABMA	Adult	296.97	243.43	--	--	--	--	7.66	--	--	--
ABMA	Adult	97.63	150.0	--	--	--	--	14.91	--	--	--
ABMA	Adult	89.69	104.37	--	--	--	--	37.86	--	--	--
ABMA	Adult	14.03	234.81	--	--	--	--	71.36	--	--	--
ABMA	Adult	142.62	58.11	--	--	--	--	2.75	--	--	--
ABMA	Adult	215.18	48.93	--	--	--	--	6.52	--	--	--
ABMA	Adult	297.39	269.33	--	--	--	--	8.41	--	--	--
ABMA	Adult	154.97	207.21	--	--	--	--	65.62	--	--	--
ABMA	Adult	96.12	192.42	--	--	--	--	44.13	--	--	--
ABMA	Adult	137.54	151.23	--	--	--	--	11.28	--	--	--
ABMA	Adult	68.53	288.86	--	--	--	--	29.79	--	--	--
ABMA	Adult	246.33	90.09	--	--	--	--	12.22	--	--	--
ABMA	Adult	100.94	17.69	--	--	--	--	7.92	--	--	--
ABMA	Adult	286.22	127.82	--	--	--	--	8.61	--	--	--
ABMA	Adult	219.8	121.61	--	--	--	--	19.2	--	--	--
ABMA	Adult	54.32	166.83	--	--	--	--	22.33	--	--	--
ABMA	Adult	11.55	106.13	--	--	--	--	47.0	--	--	--
ABMA	Adult	100.83	113.58	--	--	--	--	4.96	--	--	--
ABMA	Adult	145.55	151.23	--	--	--	--	32.18	--	--	--
ABMA	Adult	207.88	84.63	--	--	--	--	4.62	--	--	--
ABMA	Adult	285.99	284.65	--	--	--	--	16.65	--	--	--
ABMA	Adult	61.76	164.49	--	--	--	--	17.04	--	--	--
ABMA	Adult	288.7	133.51	--	--	--	--	26.66	--	--	--
ABMA	Adult	291.6	88.65	--	--	--	--	151.83	--	--	--
ABMA	Adult	169.27	156.96	--	--	--	--	25.15	--	--	--
ABMA	Adult	34.47	266.83	--	--	--	--	37.92	--	--	--
ABMA	Adult	116.72	128.39	--	--	--	--	12.58	--	--	--
ABMA	Adult	223.19	69.28	--	--	--	--	5.86	--	--	--
ABMA	Adult	207.22	195.18	--	--	--	--	318.9	--	--	--
ABMA	Adult	139.8	262.23	--	--	--	--	12.03	--	--	--
ABMA	Adult	178.4	246.74	--	--	--	--	6.93	--	--	--
ABMA	Adult	118.92	227.57	--	--	--	--	2.61	--	--	--
ABMA	Adult	193.77	261.76	--	--	--	--	4.38	--	--	--
ABMA	Adult	150.4	144.74	--	--	--	--	8.88	--	--	--
ABMA	Adult	184.78	103.34	--	--	--	--	9.21	--	--	--
ABMA	Adult	107.0	54.57	--	--	--	--	55.96	--	--	--
ABMA	Adult	247.09	215.48	--	--	--	--	21.69	--	--	--
ABMA	Adult	276.41	160.6	--	--	--	--	20.81	--	--	--
ABMA	Adult	182.65	296.05	--	--	--	--	11.54	--	--	--
ABMA	Adult	28.99	211.52	--	--	--	--	40.05	--	--	--
ABMA	Adult	260.34	26.03	--	--	--	--	26.88	--	--	--
ABMA	Adult	207.92	53.0	--	--	--	--	7.27	--	--	--
ABMA	Adult	181.33	145.95	--	--	--	--	9.53	--	--	--
ABMA	Adult	211.54	277.92	--	--	--	--	43.45	--	--	--
ABMA	Adult	293.51	136.98	--	--	--	--	0.9	--	--	--
ABMA	Adult	236.43	233.29	--	--	--	--	47.59	--	--	--
ABMA	Adult	242.3	213.54	--	--	--	--	14.58	--	--	--
ABMA	Adult	89.54	227.7	--	--	--	--	57.96	--	--	--
ABMA	Adult	297.92	238.64	--	--	--	--	14.75	--	--	--
ABMA	Adult	231.89	97.78	--	--	--	--	10.85	--	--	--
ABMA	Adult	115.13	165.66	--	--	--	--	6.88	--	--	--
ABMA	Adult	265.09	214.74	--	--	--	--	28.79	--	--	--
ABMA	Adult	28.23	288.56	--	--	--	--	49.39	--	--	--
ABMA	Adult	60.86	265.34	--	--	--	--	27.65	--	--	--
ABMA	Adult	42.1	245.27	--	--	--	--	8.23	--	--	--
ABMA	Adult	28.03	222.49	--	--	--	--	61.7	--	--	--
ABMA	Adult	35.52	204.84	--	--	--	--	7.23	--	--	--
ABMA	Adult	209.27	81.31	--	--	--	--	20.43	--	--	--
ABMA	Adult	195.81	240.76	--	--	--	--	20.62	--	--	--
ABMA	Adult	293.27	241.71	--	--	--	--	8.51	--	--	--
ABMA	Adult	233.74	71.49	--	--	--	--	20.4	--	--	--
ABMA	Adult	100.7	195.14	--	--	--	--	49.18	--	--	--
ABMA	Adult	278.68	16.42	--	--	--	--	22.65	--	--	--
ABMA	Adult	53.11	212.24	--	--	--	--	4.6	--	--	--
ABMA	Adult	166.69	105.54	--	--	--	--	21.71	--	--	--
ABMA	Adult	193.93	260.47	--	--	--	--	22.54	--	--	--
ABMA	Adult	270.29	160.83	--	--	--	--	30.59	--	--	--
ABMA	Adult	269.97	21.48	--	--	--	--	4.74	--	--	--
ABMA	Adult	229.77	70.83	--	--	--	--	11.08	--	--	--
ABMA	Adult	237.9	82.6	--	--	--	--	14.97	--	--	--
ABMA	Adult	253.63	174.44	--	--	--	--	2.77	--	--	--
ABMA	Adult	209.69	227.06	--	--	--	--	14.97	--	--	--
ABMA	Adult	243.91	65.83	--	--	--	--	122.71	--	--	--
ABMA	Adult	72.47	261.1	--	--	--	--	12.87	--	--	--
ABMA	Adult	235.27	164.44	--	--	--	--	6.02	--	--	--
ABMA	Adult	130.25	225.25	--	--	--	--	6.33	--	--	--
ABMA	Adult	30.58	145.36	--	--	--	--	16.22	--	--	--
ABMA	Adult	29.12	170.04	--	--	--	--	21.89	--	--	--
ABMA	Adult	82.88	240.38	--	--	--	--	7.01	--	--	--
ABMA	Adult	205.72	149.41	--	--	--	--	7.87	--	--	--
ABMA	Adult	286.74	196.64	--	--	--	--	43.87	--	--	--
ABMA	Adult	60.17	220.65	--	--	--	--	15.26	--	--	--
ABMA	Adult	278.15	136.17	--	--	--	--	53.54	--	--	--
ABMA	Adult	202.24	133.93	--	--	--	--	91.22	--	--	--
ABMA	Adult	81.25	120.1	--	--	--	--	107.2	--	--	--
ABMA	Adult	281.22	110.27	--	--	--	--	1.19	--	--	--
ABMA	Adult	19.09	189.66	--	--	--	--	80.03	--	--	--
ABMA	Adult	275.34	36.06	--	--	--	--	26.4	--	--	--
ABMA	Adult	241.88	88.98	--	--	--	--	15.02	--	--	--
ABMA	Adult	228.01	268.87	--	--	--	--	27.55	--	--	--
ABMA	Adult	210.25	59.6	--	--	--	--	58.41	--	--	--
ABMA	Adult	261.94	251.27	--	--	--	--	4.87	--	--	--
ABMA	Adult	205.52	39.24	--	--	--	--	5.49	--	--	--
ABMA	Adult	162.85	217.68	--	--	--	--	9.08	--	--	--
ABMA	Adult	113.57	201.4	--	--	--	--	4.54	--	--	--
ABMA	Adult	68.04	229.11	--	--	--	--	24.23	--	--	--
ABMA	Adult	157.82	144.93	--	--	--	--	2.96	--	--	--
ABMA	Adult	84.69	184.92	--	--	--	--	38.86	--	--	--
ABMA	Adult	202.75	198.42	--	--	--	--	3.35	--	--	--
ABMA	Adult	78.72	143.18	--	--	--	--	5.81	--	--	--
ABMA	Adult	218.54	230.81	--	--	--	--	15.47	--	--	--
ABMA	Adult	236.26	105.8	--	--	--	--	33.31	--	--	--
ABMA	Adult	134.73	214.09	--	--	--	--	106.71	--	--	--
ABMA	Adult	198.97	221.74	--	--	--	--	5.52	--	--	--
ABMA	Adult	104.4	51.62	--	--	--	--	3.31	--	--	--
ABMA	Adult	60.74	189.72	--	--	--	--	3.79	--	--	--
ABMA	Adult	198.78	171.16	--	--	--	--	16.53	--	--	--
ABMA	Adult	265.14	189.72	--	--	--	--	4.86	--	--	--
ABMA	Adult	6.43	129.94	--	--	--	--	16.85	--	--	--
ABMA	Adult	45.01	290.66	--	--	--	--	0.94	--	--	--
ABMA	Adult	6.12	288.72	--	--	--	--	22.3	--	--	--
ABMA	Adult	186.97	150.36	--	--	--	--	15.67	--	--	--
ABMA	Adult	8.37	99.84	--	--	--	--	13.6	--	--	--
ABMA	Adult	250.32	45.62	--	--	--	--	64.21	--	--	--
ABMA	Adult	221.06	260.32	--	--	--	--	10.5	--	--	--
ABMA	Adult	72.25	124.24	--	--	--	--	3.96	--	--	--
ABMA	Adult	72.44	157.86	--	--	--	--	3.65	--	--	--
ABMA	Adult	51.56	237.02	--	--	--	--	25.21	--	--	--
ABMA	Adult	258.91	68.03	--	--	--	--	9.38	--	--	--
ABMA	Adult	231.98	87.57	--	--	--	--	72.93	--	--	--
ABMA	Adult	263.09	267.85	--	--	--	--	3.37	--	--	--
ABMA	Adult	69.32	215.99	--	--	--	--	8.02	--	--	--
