Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
CADE	Adult	267.8	110.46	--	--	--	--	7.4	--	--	--
CADE	Adult	214.73	27.08	--	--	--	--	21.6	--	--	--
CADE	Adult	210.63	32.41	--	--	--	--	11.17	--	--	--
CADE	Adult	265.74	26.46	--	--	--	--	8.48	--	--	--
CADE	Adult	106.84	62.12	--	--	--	--	14.69	--	--	--
CADE	Adult	248.72	147.1	--	--	--	--	19.73	--	--	--
CADE	Adult	81.97	220.5	--	--	--	--	23.04	--	--	--
CADE	Adult	192.08	138.43	--	--	--	--	13.31	--	--	--
CADE	Adult	269.38	258.29	--	--	--	--	6.75	--	--	--
CADE	Adult	77.81	248.71	--	--	--	--	11.52	--	--	--
CADE	Adult	236.33	44.3	--	--	--	--	15.94	--	--	--
CADE	Adult	51.96	151.73	--	--	--	--	6.5	--	--	--
CADE	Adult	152.17	123.34	--	--	--	--	11.86	--	--	--
CADE	Adult	38.27	109.87	--	--	--	--	15.28	--	--	--
CADE	Adult	276.81	169.23	--	--	--	--	16.1	--	--	--
CADE	Adult	141.84	298.93	--	--	--	--	11.2	--	--	--
CADE	Adult	176.64	34.75	--	--	--	--	9.5	--	--	--
CADE	Adult	52.79	233.22	--	--	--	--	4.94	--	--	--
CADE	Adult	206.9	255.43	--	--	--	--	7.42	--	--	--
CADE	Adult	219.47	58.1	--	--	--	--	19.43	--	--	--
CADE	Adult	237.61	199.9	--	--	--	--	24.55	--	--	--
CADE	Adult	267.71	114.7	--	--	--	--	8.96	--	--	--
CADE	Adult	25.73	131.41	--	--	--	--	31.88	--	--	--
CADE	Adult	208.82	161.51	--	--	--	--	17.92	--	--	--
CADE	Adult	256.81	183.37	--	--	--	--	32.52	--	--	--
CADE	Adult	10.29	136.21	--	--	--	--	20.54	--	--	--
CADE	Adult	175.68	138.45	--	--	--	--	10.71	--	--	--
CADE	Adult	254.8	273.14	--	--	--	--	17.19	--	--	--
CADE	Adult	254.9	293.71	--	--	--	--	25.89	--	--	--
CADE	Adult	130.54	196.21	--	--	--	--	4.69	--	--	--
CADE	Adult	162.74	172.81	--	--	--	--	16.18	--	--	--
CADE	Adult	101.48	140.86	--	--	--	--	2.32	--	--	--
CADE	Adult	197.62	235.51	--	--	--	--	53.38	--	--	--
CADE	Adult	276.27	210.14	--	--	--	--	11.28	--	--	--
CADE	Adult	281.92	122.45	--	--	--	--	30.8	--	--	--
CADE	Adult	287.59	105.23	--	--	--	--	21.02	--	--	--
CADE	Adult	228.84	27.73	--	--	--	--	19.84	--	--	--
CADE	Adult	289.64	269.71	--	--	--	--	29.88	--	--	--
CADE	Adult	224.25	92.15	--	--	--	--	79.81	--	--	--
CADE	Adult	254.04	273.96	--	--	--	--	19.16	--	--	--
CADE	Adult	247.43	113.68	--	--	--	--	10.81	--	--	--
CADE	Adult	139.6	104.62	--	--	--	--	27.1	--	--	--
CADE	Adult	155.33	78.58	--	--	--	--	18.54	--	--	--
CADE	Adult	122.08	172.52	--	--	--	--	8.4	--	--	--
CADE	Adult	176.96	224.42	--	--	--	--	18.02	--	--	--
CADE	Adult	273.73	234.91	--	--	--	--	26.13	--	--	--
CADE	Adult	190.55	96.03	--	--	--	--	16.76	--	--	--
CADE	Adult	163.82	263.13	--	--	--	--	7.24	--	--	--
CADE	Adult	57.76	297.88	--	--	--	--	7.81	--	--	--
CADE	Adult	17.01	298.72	--	--	--	--	12.72	--	--	--
CADE	Adult	238.51	280.69	--	--	--	--	13.12	--	--	--
CADE	Adult	38.49	269.28	--	--	--	--	7.47	--	--	--
CADE	Adult	185.54	79.17	--	--	--	--	35.77	--	--	--
CADE	Adult	139.43	63.64	--	--	--	--	33.28	--	--	--
CADE	Adult	156.62	5.09	--	--	--	--	15.05	--	--	--
CADE	Adult	257.95	106.54	--	--	--	--	38.6	--	--	--
CADE	Adult	116.89	225.86	--	--	--	--	4.5	--	--	--
CADE	Adult	266.64	213.03	--	--	--	--	6.0	--	--	--
CADE	Adult	85.56	230.59	--	--	--	--	86.73	--	--	--
CADE	Adult	242.17	173.4	--	--	--	--	18.26	--	--	--
CADE	Adult	238.53	201.58	--	--	--	--	25.46	--	--	--
CADE	Adult	108.3	216.06	--	--	--	--	23.81	--	--	--
CADE	Adult	25.05	221.71	--	--	--	--	23.49	--	--	--
CADE	Adult	54.49	128.51	--	--	--	--	4.77	--	--	--
CADE	Adult	210.61	228.55	--	--	--	--	25.2	--	--	--
CADE	Adult	220.05	97.08	--	--	--	--	10.73	--	--	--
CADE	Adult	135.07	48.88	--	--	--	--	6.13	--	--	--
CADE	Adult	216.22	281.99	--	--	--	--	11.61	--	--	--
CADE	Adult	270.99	136.93	--	--	--	--	3.22	--	--	--
CADE	Adult	262.7	68.18	--	--	--	--	15.69	--	--	--
CADE	Adult	150.44	179.68	--	--	--	--	4.46	--	--	--
CADE	Adult	47.69	254.69	--	--	--	--	11.44	--	--	--
CADE	Adult	104.83	181.63	--	--	--	--	27.88	--	--	--
CADE	Adult	190.97	95.73	--	--	--	--	10.39	--	--	--
CADE	Adult	239.87	51.73	--	--	--	--	5.54	--	--	--
CADE	Adult	194.7	203.72	--	--	--	--	25.54	--	--	--
CADE	Adult	176.08	246.24	--	--	--	--	55.0	--	--	--
CADE	Adult	218.79	216.43	--	--	--	--	4.76	--	--	--
CADE	Adult	224.73	121.56	--	--	--	--	4.24	--	--	--
CADE	Adult	194.6	167.77	--	--	--	--	21.98	--	--	--
CADE	Adult	46.1	266.6	--	--	--	--	27.22	--	--	--
CADE	Adult	114.46	228.55	--	--	--	--	25.43	--	--	--
CADE	Adult	184.14	25.72	--	--	--	--	3.06	--	--	--
CADE	Adult	93.17	241.42	--	--	--	--	14.45	--	--	--
CADE	Adult	55.66	207.6	--	--	--	--	9.46	--	--	--
CADE	Adult	112.13	222.39	--	--	--	--	16.55	--	--	--
CADE	Adult	251.09	194.85	--	--	--	--	8.51	--	--	--
CADE	Adult	35.85	161.68	--	--	--	--	27.0	--	--	--
CADE	Adult	107.92	215.1	--	--	--	--	15.65	--	--	--
CADE	Adult	135.26	184.17	--	--	--	--	8.71	--	--	--
CADE	Adult	232.32	52.56	--	--	--	--	7.57	--	--	--
CADE	Adult	32.64	166.74	--	--	--	--	5.84	--	--	--
CADE	Adult	209.35	146.43	--	--	--	--	13.21	--	--	--
CADE	Adult	103.16	286.49	--	--	--	--	16.04	--	--	--
CADE	Adult	211.35	2.68	--	--	--	--	15.23	--	--	--
CADE	Adult	160.12	295.05	--	--	--	--	12.43	--	--	--
CADE	Adult	134.41	212.05	--	--	--	--	16.87	--	--	--
CADE	Adult	124.89	118.02	--	--	--	--	19.25	--	--	--
CADE	Adult	95.01	213.81	--	--	--	--	10.61	--	--	--
CADE	Adult	27.3	170.91	--	--	--	--	10.67	--	--	--
CADE	Adult	201.08	236.86	--	--	--	--	6.94	--	--	--
CADE	Adult	135.97	179.36	--	--	--	--	13.89	--	--	--
CADE	Adult	292.62	155.93	--	--	--	--	9.9	--	--	--
CADE	Adult	228.04	189.35	--	--	--	--	13.61	--	--	--
CADE	Adult	180.93	107.49	--	--	--	--	9.04	--	--	--
CADE	Adult	219.05	232.08	--	--	--	--	24.72	--	--	--
CADE	Adult	60.94	220.66	--	--	--	--	15.91	--	--	--
CADE	Adult	102.46	109.37	--	--	--	--	11.43	--	--	--
CADE	Adult	217.3	24.14	--	--	--	--	11.99	--	--	--
CADE	Adult	208.39	154.79	--	--	--	--	29.37	--	--	--
CADE	Adult	121.1	153.0	--	--	--	--	14.98	--	--	--
CADE	Adult	215.64	80.06	--	--	--	--	12.17	--	--	--
CADE	Adult	292.44	254.66	--	--	--	--	5.36	--	--	--
CADE	Adult	40.99	136.12	--	--	--	--	23.3	--	--	--
CADE	Adult	30.14	138.88	--	--	--	--	38.29	--	--	--
CADE	Adult	52.43	297.57	--	--	--	--	9.63	--	--	--
CADE	Adult	233.72	78.18	--	--	--	--	7.66	--	--	--
CADE	Adult	138.66	8.63	--	--	--	--	17.19	--	--	--
CADE	Adult	62.21	177.54	--	--	--	--	16.89	--	--	--
CADE	Adult	212.08	99.63	--	--	--	--	15.35	--	--	--
CADE	Adult	136.28	231.48	--	--	--	--	9.76	--	--	--
CADE	Adult	181.91	202.47	--	--	--	--	11.55	--	--	--
CADE	Adult	279.96	282.08	--	--	--	--	2.62	--	--	--
CADE	Adult	141.49	94.22	--	--	--	--	13.57	--	--	--
CADE	Adult	112.22	294.36	--	--	--	--	11.83	--	--	--
CADE	Adult	224.67	240.27	--	--	--	--	9.83	--	--	--
CADE	Adult	269.6	72.6	--	--	--	--	15.78	--	--	--
CADE	Adult	128.94	58.27	--	--	--	--	8.06	--	--	--
CADE	Adult	63.95	185.71	--	--	--	--	4.05	--	--	--
CADE	Adult	250.72	92.38	--	--	--	--	11.8	--	--	--
CADE	Adult	128.15	110.47	--	--	--	--	23.59	--	--	--
CADE	Adult	69.43	151.85	--	--	--	--	66.94	--	--	--
CADE	Adult	243.63	79.9	--	--	--	--	69.19	--	--	--
CADE	Adult	173.62	180.5	--	--	--	--	6.19	--	--	--
CADE	Adult	251.75	200.23	--	--	--	--	9.88	--	--	--
CADE	Adult	298.06	147.88	--	--	--	--	44.85	--	--	--
CADE	Adult	98.22	295.47	--	--	--	--	4.54	--	--	--
CADE	Adult	182.22	159.65	--	--	--	--	12.36	--	--	--
CADE	Adult	274.05	147.96	--	--	--	--	5.8	--	--	--
CADE	Adult	219.53	277.08	--	--	--	--	7.47	--	--	--
CADE	Adult	298.24	146.36	--	--	--	--	18.38	--	--	--
CADE	Adult	130.66	46.75	--	--	--	--	32.24	--	--	--
CADE	Adult	161.44	289.77	--	--	--	--	4.07	--	--	--
CADE	Adult	198.75	74.57	--	--	--	--	17.59	--	--	--
CADE	Adult	9.04	187.8	--	--	--	--	9.11	--	--	--
CADE	Adult	273.4	112.74	--	--	--	--	36.37	--	--	--
CADE	Adult	227.24	163.35	--	--	--	--	15.74	--	--	--
CADE	Adult	274.48	287.11	--	--	--	--	32.94	--	--	--
CADE	Adult	117.66	47.62	--	--	--	--	13.43	--	--	--
CADE	Adult	247.33	179.17	--	--	--	--	18.68	--	--	--
CADE	Adult	243.86	0.45	--	--	--	--	12.6	--	--	--
CADE	Adult	184.67	275.6	--	--	--	--	11.19	--	--	--
CADE	Adult	9.33	269.21	--	--	--	--	3.51	--	--	--
CADE	Adult	68.07	284.56	--	--	--	--	17.6	--	--	--
CADE	Adult	148.21	60.78	--	--	--	--	7.08	--	--	--
CADE	Adult	103.43	181.68	--	--	--	--	20.68	--	--	--
CADE	Adult	141.41	258.25	--	--	--	--	12.22	--	--	--
CADE	Adult	261.06	194.14	--	--	--	--	23.06	--	--	--
CADE	Adult	142.49	125.28	--	--	--	--	9.48	--	--	--
CADE	Adult	170.23	94.42	--	--	--	--	15.13	--	--	--
CADE	Adult	250.22	225.86	--	--	--	--	15.48	--	--	--
CADE	Adult	136.7	165.57	--	--	--	--	37.77	--	--	--
CADE	Adult	44.27	179.9	--	--	--	--	31.47	--	--	--
CADE	Adult	235.69	105.68	--	--	--	--	15.46	--	--	--
CADE	Adult	250.72	99.65	--	--	--	--	10.23	--	--	--
CADE	Adult	272.05	252.89	--	--	--	--	15.35	--	--	--
CADE	Adult	170.55	65.52	--	--	--	--	17.63	--	--	--
CADE	Adult	245.24	243.08	--	--	--	--	19.96	--	--	--
CADE	Adult	142.5	170.88	--	--	--	--	18.83	--	--	--
CADE	Adult	293.93	248.56	--	--	--	--	5.94	--	--	--
CADE	Adult	246.76	122.44	--	--	--	--	5.27	--	--	--
CADE	Adult	133.7	192.36	--	--	--	--	22.22	--	--	--
CADE	Adult	222.94	128.88	--	--	--	--	13.54	--	--	--
CADE	Adult	108.25	260.66	--	--	--	--	20.35	--	--	--
CADE	Adult	130.8	9.78	--	--	--	--	31.25	--	--	--
CADE	Adult	110.69	134.15	--	--	--	--	17.19	--	--	--
CADE	Adult	206.75	2.9	--	--	--	--	37.06	--	--	--
CADE	Adult	229.67	272.13	--	--	--	--	27.33	--	--	--
CADE	Adult	91.01	297.34	--	--	--	--	12.4	--	--	--
CADE	Adult	201.55	10.62	--	--	--	--	5.73	--	--	--
CADE	Adult	198.24	254.47	--	--	--	--	34.76	--	--	--
CADE	Adult	185.74	11.12	--	--	--	--	6.61	--	--	--
CADE	Adult	110.66	26.3	--	--	--	--	6.99	--	--	--
CADE	Adult	80.76	241.32	--	--	--	--	34.82	--	--	--
CADE	Adult	268.81	28.95	--	--	--	--	26.07	--	--	--
CADE	Adult	223.35	217.28	--	--	--	--	37.55	--	--	--
CADE	Adult	181.78	275.24	--	--	--	--	22.72	--	--	--
CADE	Adult	241.64	286.73	--	--	--	--	18.23	--	--	--
CADE	Adult	133.17	19.5	--	--	--	--	7.58	--	--	--
CADE	Adult	199.57	218.61	--	--	--	--	23.13	--	--	--
CADE	Adult	250.56	171.54	--	--	--	--	11.1	--	--	--
CADE	Adult	72.76	119.06	--	--	--	--	24.73	--	--	--
CADE	Adult	100.73	127.67	--	--	--	--	7.66	--	--	--
CADE	Adult	291.68	157.02	--	--	--	--	16.84	--	--	--
CADE	Adult	46.6	200.6	--	--	--	--	4.88	--	--	--
CADE	Adult	289.76	208.63	--	--	--	--	6.73	--	--	--
CADE	Adult	112.75	65.47	--	--	--	--	9.12	--	--	--
CADE	Adult	31.01	198.2	--	--	--	--	23.12	--	--	--
CADE	Adult	181.81	124.31	--	--	--	--	3.21	--	--	--
CADE	Adult	283.64	24.45	--	--	--	--	39.88	--	--	--
CADE	Adult	294.55	245.22	--	--	--	--	28.69	--	--	--
CADE	Adult	225.51	141.28	--	--	--	--	32.26	--	--	--
CADE	Adult	102.86	256.41	--	--	--	--	17.91	--	--	--
CADE	Adult	13.43	101.71	--	--	--	--	3.81	--	--	--
CADE	Adult	280.07	241.5	--	--	--	--	15.04	--	--	--
CADE	Adult	179.74	95.97	--	--	--	--	21.83	--	--	--
CADE	Adult	240.81	224.48	--	--	--	--	19.0	--	--	--
CADE	Adult	29.21	177.82	--	--	--	--	12.34	--	--	--
CADE	Adult	81.3	243.17	--	--	--	--	4.68	--	--	--
CADE	Adult	129.25	63.16	--	--	--	--	14.86	--	--	--
CADE	Adult	26.16	243.18	--	--	--	--	18.59	--	--	--
CADE	Adult	92.55	217.1	--	--	--	--	20.91	--	--	--
CADE	Adult	159.26	231.94	--	--	--	--	10.65	--	--	--
CADE	Adult	41.84	114.04	--	--	--	--	14.64	--	--	--
CADE	Adult	71.53	192.13	--	--	--	--	19.12	--	--	--
CADE	Adult	11.3	261.42	--	--	--	--	18.4	--	--	--
CADE	Adult	269.79	139.51	--	--	--	--	15.45	--	--	--
CADE	Adult	160.33	294.42	--	--	--	--	37.82	--	--	--
CADE	Adult	162.06	189.99	--	--	--	--	22.05	--	--	--
CADE	Adult	117.84	213.65	--	--	--	--	15.39	--	--	--
CADE	Adult	283.16	121.38	--	--	--	--	11.86	--	--	--
CADE	Adult	108.86	186.02	--	--	--	--	14.23	--	--	--
CADE	Adult	189.34	45.61	--	--	--	--	16.39	--	--	--
CADE	Adult	162.87	26.91	--	--	--	--	14.85	--	--	--
CADE	Adult	203.41	52.86	--	--	--	--	51.82	--	--	--
CADE	Adult	134.03	247.8	--	--	--	--	20.25	--	--	--
CADE	Adult	201.13	109.32	--	--	--	--	18.89	--	--	--
CADE	Adult	111.18	267.33	--	--	--	--	13.49	--	--	--
CADE	Adult	68.18	240.37	--	--	--	--	23.11	--	--	--
CADE	Adult	286.56	151.61	--	--	--	--	9.45	--	--	--
CADE	Adult	89.58	285.25	--	--	--	--	10.66	--	--	--
CADE	Adult	142.41	51.51	--	--	--	--	55.02	--	--	--
CADE	Adult	53.38	210.24	--	--	--	--	32.89	--	--	--
CADE	Adult	103.97	159.82	--	--	--	--	80.56	--	--	--
CADE	Adult	133.86	214.58	--	--	--	--	18.27	--	--	--
CADE	Adult	72.9	112.92	--	--	--	--	27.02	--	--	--
CADE	Adult	293.37	214.71	--	--	--	--	14.28	--	--	--
CADE	Adult	151.33	264.88	--	--	--	--	21.61	--	--	--
CADE	Adult	171.65	77.78	--	--	--	--	25.74	--	--	--
CADE	Adult	102.94	52.33	--	--	--	--	6.09	--	--	--
CADE	Adult	175.96	282.52	--	--	--	--	4.59	--	--	--
CADE	Adult	270.54	265.9	--	--	--	--	17.49	--	--	--
CADE	Adult	122.85	143.65	--	--	--	--	59.42	--	--	--
CADE	Adult	155.68	247.32	--	--	--	--	8.56	--	--	--
CADE	Adult	243.35	102.18	--	--	--	--	13.17	--	--	--
CADE	Adult	80.94	276.13	--	--	--	--	5.34	--	--	--
CADE	Adult	126.78	48.35	--	--	--	--	22.73	--	--	--
CADE	Adult	152.01	129.42	--	--	--	--	45.86	--	--	--
CADE	Adult	195.71	171.03	--	--	--	--	69.05	--	--	--
CADE	Adult	87.97	239.05	--	--	--	--	38.96	--	--	--
CADE	Adult	153.19	168.23	--	--	--	--	15.76	--	--	--
CADE	Adult	197.43	138.89	--	--	--	--	3.6	--	--	--
CADE	Adult	40.83	164.13	--	--	--	--	21.01	--	--	--
CADE	Adult	108.9	105.77	--	--	--	--	14.88	--	--	--
CADE	Adult	169.81	180.27	--	--	--	--	7.46	--	--	--
CADE	Adult	154.91	188.98	--	--	--	--	8.52	--	--	--
CADE	Adult	226.22	48.34	--	--	--	--	8.54	--	--	--
CADE	Adult	129.2	286.33	--	--	--	--	9.54	--	--	--
CADE	Adult	231.25	262.87	--	--	--	--	9.72	--	--	--
CADE	Adult	215.8	289.68	--	--	--	--	14.98	--	--	--
CADE	Adult	123.23	15.9	--	--	--	--	8.21	--	--	--
CADE	Adult	290.77	250.98	--	--	--	--	12.42	--	--	--
CADE	Adult	141.19	268.7	--	--	--	--	6.9	--	--	--
CADE	Adult	178.92	83.62	--	--	--	--	45.26	--	--	--
CADE	Adult	150.4	141.89	--	--	--	--	13.74	--	--	--
CADE	Adult	105.77	115.76	--	--	--	--	16.78	--	--	--
CADE	Adult	110.15	242.81	--	--	--	--	13.76	--	--	--
CADE	Adult	16.12	249.07	--	--	--	--	27.04	--	--	--
CADE	Adult	112.3	46.0	--	--	--	--	31.15	--	--	--
CADE	Adult	283.82	290.82	--	--	--	--	8.53	--	--	--
CADE	Adult	115.81	145.08	--	--	--	--	13.41	--	--	--
CADE	Adult	168.54	129.26	--	--	--	--	19.7	--	--	--
CADE	Adult	265.14	64.03	--	--	--	--	6.75	--	--	--
CADE	Adult	196.72	210.72	--	--	--	--	9.0	--	--	--
CADE	Adult	234.73	130.56	--	--	--	--	13.0	--	--	--
CADE	Adult	82.21	270.17	--	--	--	--	40.2	--	--	--
CADE	Adult	152.32	46.3	--	--	--	--	24.25	--	--	--
CADE	Adult	166.14	98.4	--	--	--	--	44.05	--	--	--
CADE	Adult	270.42	138.07	--	--	--	--	8.2	--	--	--
CADE	Adult	167.78	251.62	--	--	--	--	4.97	--	--	--
CADE	Adult	199.57	291.69	--	--	--	--	18.28	--	--	--
CADE	Adult	187.86	156.19	--	--	--	--	7.54	--	--	--
CADE	Adult	262.13	297.28	--	--	--	--	24.45	--	--	--
CADE	Adult	280.77	154.76	--	--	--	--	21.32	--	--	--
CADE	Adult	103.87	220.79	--	--	--	--	6.9	--	--	--
CADE	Adult	201.82	272.64	--	--	--	--	7.52	--	--	--
CADE	Adult	150.27	110.48	--	--	--	--	5.84	--	--	--
CADE	Adult	77.84	123.04	--	--	--	--	13.54	--	--	--
CADE	Adult	221.72	60.68	--	--	--	--	11.82	--	--	--
CADE	Adult	181.78	85.62	--	--	--	--	4.0	--	--	--
CADE	Adult	263.15	210.67	--	--	--	--	6.26	--	--	--
CADE	Adult	248.57	294.85	--	--	--	--	14.96	--	--	--
CADE	Adult	99.08	174.62	--	--	--	--	13.92	--	--	--
CADE	Adult	293.26	11.13	--	--	--	--	50.98	--	--	--
CADE	Adult	227.1	273.04	--	--	--	--	4.44	--	--	--
CADE	Adult	273.89	233.19	--	--	--	--	12.17	--	--	--
CADE	Adult	197.06	285.09	--	--	--	--	6.62	--	--	--
CADE	Adult	61.5	257.81	--	--	--	--	12.05	--	--	--
CADE	Adult	104.93	219.55	--	--	--	--	2.81	--	--	--
CADE	Adult	255.51	213.86	--	--	--	--	4.52	--	--	--
CADE	Adult	4.92	185.35	--	--	--	--	10.09	--	--	--
CADE	Adult	21.64	173.19	--	--	--	--	17.53	--	--	--
CADE	Adult	284.96	207.55	--	--	--	--	32.61	--	--	--
CADE	Adult	226.81	130.37	--	--	--	--	20.43	--	--	--
CADE	Adult	231.4	191.19	--	--	--	--	30.86	--	--	--
CADE	Adult	106.09	94.92	--	--	--	--	20.27	--	--	--
CADE	Adult	9.91	172.74	--	--	--	--	25.12	--	--	--
CADE	Adult	135.38	193.6	--	--	--	--	32.49	--	--	--
CADE	Adult	157.35	57.92	--	--	--	--	68.92	--	--	--
CADE	Adult	103.91	267.13	--	--	--	--	22.27	--	--	--
CADE	Adult	100.1	142.98	--	--	--	--	5.69	--	--	--
CADE	Adult	181.37	220.86	--	--	--	--	14.15	--	--	--
PILA	Adult	134.23	155.37	--	--	--	--	27.06	--	--	--
PILA	Adult	261.53	223.51	--	--	--	--	5.0	--	--	--
PILA	Adult	226.4	141.92	--	--	--	--	2.39	--	--	--
PILA	Adult	279.89	100.71	--	--	--	--	34.11	--	--	--
PILA	Adult	264.88	84.06	--	--	--	--	11.44	--	--	--
PILA	Adult	48.25	153.14	--	--	--	--	6.15	--	--	--
PILA	Adult	267.9	176.52	--	--	--	--	5.46	--	--	--
PILA	Adult	2.92	213.52	--	--	--	--	21.82	--	--	--
PILA	Adult	141.97	202.32	--	--	--	--	5.1	--	--	--
PILA	Adult	7.32	251.62	--	--	--	--	10.57	--	--	--
PILA	Adult	51.53	194.82	--	--	--	--	35.31	--	--	--
PILA	Adult	219.98	106.31	--	--	--	--	1.88	--	--	--
PILA	Adult	115.77	115.24	--	--	--	--	11.94	--	--	--
PILA	Adult	171.55	92.19	--	--	--	--	0.73	--	--	--
PILA	Adult	106.24	168.22	--	--	--	--	5.55	--	--	--
PILA	Adult	156.66	199.31	--	--	--	--	2.19	--	--	--
PILA	Adult	201.43	147.85	--	--	--	--	2.78	--	--	--
PILA	Adult	50.64	281.68	--	--	--	--	6.59	--	--	--
PILA	Adult	11.31	230.89	--	--	--	--	18.38	--	--	--
PILA	Adult	182.21	257.97	--	--	--	--	25.58	--	--	--
PILA	Adult	166.29	80.78	--	--	--	--	18.44	--	--	--
PILA	Adult	112.13	9.76	--	--	--	--	12.21	--	--	--
PILA	Adult	125.53	128.04	--	--	--	--	20.26	--	--	--
PILA	Adult	133.63	109.14	--	--	--	--	1.28	--	--	--
PILA	Adult	269.86	250.12	--	--	--	--	6.01	--	--	--
PILA	Adult	49.94	167.92	--	--	--	--	13.53	--	--	--
PILA	Adult	80.01	121.44	--	--	--	--	1.85	--	--	--
PILA	Adult	7.69	173.33	--	--	--	--	7.89	--	--	--
PILA	Adult	109.52	272.47	--	--	--	--	26.09	--	--	--
PILA	Adult	148.43	20.06	--	--	--	--	5.22	--	--	--
PILA	Adult	246.11	30.41	--	--	--	--	22.37	--	--	--
PILA	Adult	223.1	26.16	--	--	--	--	33.7	--	--	--
PILA	Adult	231.82	33.29	--	--	--	--	42.89	--	--	--
PILA	Adult	182.06	279.2	--	--	--	--	4.19	--	--	--
PILA	Adult	22.94	210.61	--	--	--	--	15.96	--	--	--
PILA	Adult	259.49	174.6	--	--	--	--	40.34	--	--	--
PILA	Adult	235.23	227.69	--	--	--	--	6.43	--	--	--
PILA	Adult	179.98	87.96	--	--	--	--	4.35	--	--	--
PILA	Adult	292.16	285.8	--	--	--	--	13.94	--	--	--
PILA	Adult	272.42	40.69	--	--	--	--	21.69	--	--	--
PILA	Adult	198.51	122.54	--	--	--	--	1.28	--	--	--
PILA	Adult	127.61	123.49	--	--	--	--	9.8	--	--	--
PILA	Adult	175.71	227.43	--	--	--	--	32.27	--	--	--
PILA	Adult	0.62	219.14	--	--	--	--	20.46	--	--	--
PILA	Adult	180.85	151.18	--	--	--	--	4.53	--	--	--
PILA	Adult	138.46	20.84	--	--	--	--	11.34	--	--	--
PILA	Adult	226.46	47.84	--	--	--	--	4.74	--	--	--
PILA	Adult	209.59	180.84	--	--	--	--	5.1	--	--	--
PILA	Adult	29.28	121.15	--	--	--	--	17.22	--	--	--
PILA	Adult	110.11	208.04	--	--	--	--	24.15	--	--	--
PILA	Adult	260.01	221.58	--	--	--	--	4.07	--	--	--
PILA	Adult	178.29	138.71	--	--	--	--	8.13	--	--	--
PILA	Adult	185.27	224.83	--	--	--	--	17.11	--	--	--
PILA	Adult	91.95	223.27	--	--	--	--	2.34	--	--	--
PILA	Adult	240.13	228.84	--	--	--	--	2.65	--	--	--
PILA	Adult	67.68	109.97	--	--	--	--	1.33	--	--	--
PILA	Adult	61.36	150.87	--	--	--	--	6.46	--	--	--
PILA	Adult	213.03	186.47	--	--	--	--	2.67	--	--	--
PILA	Adult	181.37	32.64	--	--	--	--	9.06	--	--	--
PILA	Adult	178.08	260.39	--	--	--	--	2.77	--	--	--
PILA	Adult	197.32	43.14	--	--	--	--	4.85	--	--	--
PILA	Adult	190.88	72.93	--	--	--	--	10.18	--	--	--
PILA	Adult	166.31	28.79	--	--	--	--	3.66	--	--	--
PILA	Adult	100.81	147.29	--	--	--	--	8.34	--	--	--
PILA	Adult	11.3	111.66	--	--	--	--	5.39	--	--	--
PILA	Adult	263.79	278.87	--	--	--	--	43.1	--	--	--
PILA	Adult	90.96	246.89	--	--	--	--	5.04	--	--	--
PILA	Adult	205.43	65.58	--	--	--	--	7.45	--	--	--
PILA	Adult	148.13	58.07	--	--	--	--	23.55	--	--	--
PILA	Adult	222.87	244.42	--	--	--	--	21.16	--	--	--
PILA	Adult	189.37	91.86	--	--	--	--	2.72	--	--	--
PILA	Adult	184.74	140.37	--	--	--	--	1.69	--	--	--
PILA	Adult	74.7	215.7	--	--	--	--	14.86	--	--	--
PILA	Adult	295.36	19.65	--	--	--	--	6.93	--	--	--
PILA	Adult	54.59	248.27	--	--	--	--	57.78	--	--	--
PILA	Adult	216.01	198.24	--	--	--	--	9.64	--	--	--
PILA	Adult	17.7	178.93	--	--	--	--	3.36	--	--	--
PILA	Adult	281.87	231.88	--	--	--	--	30.33	--	--	--
PILA	Adult	79.49	154.79	--	--	--	--	43.0	--	--	--
PILA	Adult	48.27	243.95	--	--	--	--	9.77	--	--	--
PILA	Adult	245.3	64.89	--	--	--	--	2.88	--	--	--
PILA	Adult	202.27	125.54	--	--	--	--	0.9	--	--	--
PILA	Adult	32.14	110.92	--	--	--	--	22.88	--	--	--
PILA	Adult	270.11	263.27	--	--	--	--	21.23	--	--	--
PILA	Adult	261.65	55.2	--	--	--	--	4.08	--	--	--
PILA	Adult	106.93	115.33	--	--	--	--	51.41	--	--	--
PILA	Adult	216.04	261.04	--	--	--	--	19.5	--	--	--
PILA	Adult	28.78	266.28	--	--	--	--	18.47	--	--	--
PILA	Adult	152.54	106.16	--	--	--	--	10.35	--	--	--
PILA	Adult	39.82	235.88	--	--	--	--	9.46	--	--	--
PILA	Adult	8.16	152.31	--	--	--	--	9.82	--	--	--
PILA	Adult	78.91	232.32	--	--	--	--	5.22	--	--	--
PILA	Adult	264.95	134.53	--	--	--	--	11.11	--	--	--
PILA	Adult	177.0	239.92	--	--	--	--	24.83	--	--	--
PILA	Adult	110.61	183.94	--	--	--	--	9.12	--	--	--
PILA	Adult	100.98	227.98	--	--	--	--	3.71	--	--	--
