Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-POFLABMA.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
ABMA	Adult	147.43	87.62	--	--	--	--	106.89	--	--	--
ABMA	Adult	289.02	27.21	--	--	--	--	49.34	--	--	--
ABMA	Adult	295.29	91.47	--	--	--	--	16.94	--	--	--
ABMA	Adult	187.79	72.54	--	--	--	--	7.76	--	--	--
ABMA	Adult	212.49	244.02	--	--	--	--	8.65	--	--	--
ABMA	Adult	266.71	184.73	--	--	--	--	9.88	--	--	--
ABMA	Adult	85.14	164.59	--	--	--	--	14.4	--	--	--
ABMA	Adult	262.42	160.47	--	--	--	--	3.43	--	--	--
ABMA	Adult	110.36	65.01	--	--	--	--	4.79	--	--	--
ABMA	Adult	130.89	14.14	--	--	--	--	10.5	--	--	--
ABMA	Adult	254.58	239.85	--	--	--	--	0.55	--	--	--
ABMA	Adult	278.44	64.86	--	--	--	--	12.81	--	--	--
ABMA	Adult	79.24	243.0	--	--	--	--	37.88	--	--	--
ABMA	Adult	171.75	299.63	--	--	--	--	20.26	--	--	--
ABMA	Adult	128.9	37.67	--	--	--	--	8.17	--	--	--
ABMA	Adult	85.2	165.15	--	--	--	--	1.58	--	--	--
ABMA	Adult	286.91	94.4	--	--	--	--	35.06	--	--	--
ABMA	Adult	231.8	211.52	--	--	--	--	39.47	--	--	--
ABMA	Adult	214.93	290.52	--	--	--	--	5.53	--	--	--
ABMA	Adult	11.56	200.22	--	--	--	--	3.51	--	--	--
ABMA	Adult	117.54	172.79	--	--	--	--	7.34	--	--	--
ABMA	Adult	278.4	1.46	--	--	--	--	4.02	--	--	--
ABMA	Adult	69.28	113.12	--	--	--	--	42.06	--	--	--
ABMA	Adult	193.65	288.72	--	--	--	--	0.69	--	--	--
ABMA	Adult	236.24	203.72	--	--	--	--	100.79	--	--	--
ABMA	Adult	270.53	25.82	--	--	--	--	6.0	--	--	--
ABMA	Adult	110.15	98.59	--	--	--	--	75.94	--	--	--
ABMA	Adult	169.58	121.3	--	--	--	--	11.53	--	--	--
ABMA	Adult	85.47	104.09	--	--	--	--	5.42	--	--	--
ABMA	Adult	218.9	224.0	--	--	--	--	63.26	--	--	--
ABMA	Adult	51.37	145.22	--	--	--	--	8.41	--	--	--
ABMA	Adult	169.32	23.61	--	--	--	--	44.54	--	--	--
ABMA	Adult	155.7	36.15	--	--	--	--	86.72	--	--	--
ABMA	Adult	125.57	117.54	--	--	--	--	36.39	--	--	--
ABMA	Adult	226.15	231.1	--	--	--	--	3.28	--	--	--
ABMA	Adult	227.34	152.36	--	--	--	--	2.67	--	--	--
ABMA	Adult	275.3	57.95	--	--	--	--	140.56	--	--	--
ABMA	Adult	135.67	171.89	--	--	--	--	16.82	--	--	--
ABMA	Adult	159.67	212.23	--	--	--	--	1.12	--	--	--
ABMA	Adult	181.75	121.57	--	--	--	--	20.89	--	--	--
ABMA	Adult	97.28	233.37	--	--	--	--	4.22	--	--	--
ABMA	Adult	256.62	163.92	--	--	--	--	15.38	--	--	--
ABMA	Adult	118.89	213.24	--	--	--	--	10.14	--	--	--
ABMA	Adult	209.37	221.88	--	--	--	--	26.26	--	--	--
ABMA	Adult	162.86	119.28	--	--	--	--	2.31	--	--	--
ABMA	Adult	233.01	273.4	--	--	--	--	64.82	--	--	--
ABMA	Adult	114.65	115.61	--	--	--	--	0.83	--	--	--
ABMA	Adult	241.72	258.81	--	--	--	--	76.98	--	--	--
ABMA	Adult	160.13	24.51	--	--	--	--	11.77	--	--	--
ABMA	Adult	177.89	191.25	--	--	--	--	6.56	--	--	--
ABMA	Adult	176.91	150.91	--	--	--	--	33.83	--	--	--
ABMA	Adult	155.14	76.6	--	--	--	--	60.05	--	--	--
ABMA	Adult	147.74	55.93	--	--	--	--	39.36	--	--	--
ABMA	Adult	200.0	276.54	--	--	--	--	7.02	--	--	--
ABMA	Adult	241.78	31.42	--	--	--	--	48.05	--	--	--
ABMA	Adult	234.53	17.61	--	--	--	--	0.26	--	--	--
ABMA	Adult	83.03	190.34	--	--	--	--	48.18	--	--	--
ABMA	Adult	33.34	177.34	--	--	--	--	174.55	--	--	--
ABMA	Adult	219.86	146.1	--	--	--	--	189.27	--	--	--
ABMA	Adult	139.69	251.41	--	--	--	--	1.91	--	--	--
ABMA	Adult	124.44	117.18	--	--	--	--	13.83	--	--	--
ABMA	Adult	248.31	248.58	--	--	--	--	30.32	--	--	--
ABMA	Adult	44.01	198.75	--	--	--	--	20.05	--	--	--
ABMA	Adult	174.96	52.66	--	--	--	--	21.64	--	--	--
ABMA	Adult	217.67	127.32	--	--	--	--	9.12	--	--	--
ABMA	Adult	163.26	218.44	--	--	--	--	4.26	--	--	--
ABMA	Adult	133.84	245.59	--	--	--	--	632.52	--	--	--
ABMA	Adult	130.95	198.99	--	--	--	--	50.7	--	--	--
ABMA	Adult	146.6	215.17	--	--	--	--	49.71	--	--	--
ABMA	Adult	78.33	181.55	--	--	--	--	14.78	--	--	--
ABMA	Adult	180.25	109.24	--	--	--	--	9.91	--	--	--
ABMA	Adult	197.43	21.7	--	--	--	--	51.35	--	--	--
ABMA	Adult	139.65	184.75	--	--	--	--	86.64	--	--	--
ABMA	Adult	224.81	101.41	--	--	--	--	1.2	--	--	--
ABMA	Adult	258.7	168.12	--	--	--	--	8.11	--	--	--
ABMA	Adult	16.29	238.62	--	--	--	--	0.9	--	--	--
ABMA	Adult	251.74	159.19	--	--	--	--	11.34	--	--	--
ABMA	Adult	274.3	222.98	--	--	--	--	13.0	--	--	--
ABMA	Adult	158.4	283.49	--	--	--	--	26.0	--	--	--
ABMA	Adult	191.31	299.51	--	--	--	--	27.62	--	--	--
ABMA	Adult	173.73	291.45	--	--	--	--	3.3	--	--	--
ABMA	Adult	12.55	246.1	--	--	--	--	9.39	--	--	--
ABMA	Adult	218.61	265.01	--	--	--	--	14.86	--	--	--
ABMA	Adult	8.67	171.79	--	--	--	--	0.39	--	--	--
ABMA	Adult	225.33	99.44	--	--	--	--	25.68	--	--	--
ABMA	Adult	204.82	5.02	--	--	--	--	158.44	--	--	--
ABMA	Adult	299.16	297.47	--	--	--	--	4.78	--	--	--
ABMA	Adult	158.64	64.57	--	--	--	--	95.64	--	--	--
ABMA	Adult	156.94	169.44	--	--	--	--	9.26	--	--	--
ABMA	Adult	73.48	297.42	--	--	--	--	161.65	--	--	--
ABMA	Adult	77.38	99.75	--	--	--	--	14.01	--	--	--
ABMA	Adult	224.07	284.13	--	--	--	--	314.97	--	--	--
ABMA	Adult	222.74	22.9	--	--	--	--	0.05	--	--	--
ABMA	Adult	121.86	271.52	--	--	--	--	3.5	--	--	--
ABMA	Adult	122.64	19.77	--	--	--	--	26.49	--	--	--
ABMA	Adult	211.23	255.87	--	--	--	--	0.89	--	--	--
ABMA	Adult	75.07	183.71	--	--	--	--	502.51	--	--	--
ABMA	Adult	174.04	26.09	--	--	--	--	18.13	--	--	--
ABMA	Adult	205.91	112.01	--	--	--	--	1.57	--	--	--
ABMA	Adult	202.54	148.83	--	--	--	--	45.64	--	--	--
ABMA	Adult	54.14	141.77	--	--	--	--	37.54	--	--	--
ABMA	Adult	267.75	200.72	--	--	--	--	31.2	--	--	--
ABMA	Adult	244.33	178.55	--	--	--	--	14.81	--	--	--
ABMA	Adult	20.55	264.8	--	--	--	--	21.83	--	--	--
ABMA	Adult	218.2	98.29	--	--	--	--	3.76	--	--	--
ABMA	Adult	47.07	121.46	--	--	--	--	0.13	--	--	--
ABMA	Adult	28.13	257.34	--	--	--	--	69.16	--	--	--
ABMA	Adult	124.76	277.64	--	--	--	--	20.51	--	--	--
ABMA	Adult	48.39	177.87	--	--	--	--	24.09	--	--	--
ABMA	Adult	56.17	149.26	--	--	--	--	8.67	--	--	--
ABMA	Adult	151.51	265.16	--	--	--	--	5.86	--	--	--
ABMA	Adult	174.65	281.01	--	--	--	--	52.37	--	--	--
ABMA	Adult	117.24	283.34	--	--	--	--	2.87	--	--	--
ABMA	Adult	97.94	283.5	--	--	--	--	0.58	--	--	--
ABMA	Adult	258.6	43.67	--	--	--	--	11.42	--	--	--
ABMA	Adult	206.57	245.19	--	--	--	--	1.51	--	--	--
ABMA	Adult	229.26	143.18	--	--	--	--	25.56	--	--	--
ABMA	Adult	234.14	282.59	--	--	--	--	65.66	--	--	--
ABMA	Adult	191.4	100.53	--	--	--	--	4.85	--	--	--
ABMA	Adult	88.23	188.24	--	--	--	--	38.86	--	--	--
ABMA	Adult	200.48	277.73	--	--	--	--	15.13	--	--	--
ABMA	Adult	31.43	110.72	--	--	--	--	9.05	--	--	--
ABMA	Adult	176.49	72.99	--	--	--	--	106.56	--	--	--
ABMA	Adult	43.36	112.01	--	--	--	--	18.08	--	--	--
ABMA	Adult	163.86	44.51	--	--	--	--	5.7	--	--	--
ABMA	Adult	290.47	166.04	--	--	--	--	1.2	--	--	--
ABMA	Adult	216.22	251.1	--	--	--	--	3.13	--	--	--
ABMA	Adult	31.73	152.54	--	--	--	--	1.63	--	--	--
ABMA	Adult	227.91	235.83	--	--	--	--	20.58	--	--	--
ABMA	Adult	149.69	20.93	--	--	--	--	155.08	--	--	--
ABMA	Adult	115.13	80.57	--	--	--	--	4.13	--	--	--
ABMA	Adult	178.44	279.16	--	--	--	--	1.01	--	--	--
ABMA	Adult	228.59	212.47	--	--	--	--	0.37	--	--	--
ABMA	Adult	110.03	117.92	--	--	--	--	19.32	--	--	--
ABMA	Adult	189.16	6.61	--	--	--	--	979.11	--	--	--
ABMA	Adult	69.22	142.98	--	--	--	--	28.54	--	--	--
ABMA	Adult	100.65	122.13	--	--	--	--	51.9	--	--	--
ABMA	Adult	110.81	261.03	--	--	--	--	1.32	--	--	--
ABMA	Adult	119.09	241.77	--	--	--	--	18.68	--	--	--
ABMA	Adult	65.31	111.43	--	--	--	--	17.24	--	--	--
ABMA	Adult	194.68	88.17	--	--	--	--	66.14	--	--	--
ABMA	Adult	44.4	180.16	--	--	--	--	12.95	--	--	--
ABMA	Adult	274.07	112.76	--	--	--	--	43.23	--	--	--
ABMA	Adult	38.3	241.09	--	--	--	--	8.26	--	--	--
ABMA	Adult	164.38	192.24	--	--	--	--	0.66	--	--	--
ABMA	Adult	24.54	154.54	--	--	--	--	16.64	--	--	--
ABMA	Adult	226.46	151.29	--	--	--	--	9.83	--	--	--
ABMA	Adult	196.09	256.08	--	--	--	--	41.86	--	--	--
ABMA	Adult	198.28	261.03	--	--	--	--	14.69	--	--	--
ABMA	Adult	178.57	255.05	--	--	--	--	11.93	--	--	--
ABMA	Adult	186.38	60.11	--	--	--	--	3.87	--	--	--
ABMA	Adult	290.62	234.72	--	--	--	--	14.62	--	--	--
ABMA	Adult	161.23	250.38	--	--	--	--	116.3	--	--	--
ABMA	Adult	5.21	200.61	--	--	--	--	4.47	--	--	--
ABMA	Adult	115.96	17.88	--	--	--	--	11.77	--	--	--
ABMA	Adult	48.82	231.84	--	--	--	--	3.95	--	--	--
ABMA	Adult	6.71	114.84	--	--	--	--	2.93	--	--	--
ABMA	Adult	89.1	290.27	--	--	--	--	30.0	--	--	--
ABMA	Adult	255.75	120.9	--	--	--	--	87.77	--	--	--
ABMA	Adult	147.08	64.61	--	--	--	--	126.35	--	--	--
ABMA	Adult	132.97	199.7	--	--	--	--	18.0	--	--	--
ABMA	Adult	207.35	191.54	--	--	--	--	22.22	--	--	--
ABMA	Adult	255.7	43.58	--	--	--	--	46.6	--	--	--
ABMA	Adult	197.72	69.5	--	--	--	--	4.93	--	--	--
ABMA	Adult	243.87	9.55	--	--	--	--	0.02	--	--	--
ABMA	Adult	104.33	152.12	--	--	--	--	2.76	--	--	--
ABMA	Adult	109.09	209.01	--	--	--	--	19.56	--	--	--
ABMA	Adult	36.93	253.79	--	--	--	--	5.17	--	--	--
ABMA	Adult	256.67	287.37	--	--	--	--	15.02	--	--	--
ABMA	Adult	259.67	116.57	--	--	--	--	6.65	--	--	--
ABMA	Adult	145.31	2.74	--	--	--	--	14.99	--	--	--
ABMA	Adult	88.34	134.88	--	--	--	--	131.73	--	--	--
ABMA	Adult	59.23	135.25	--	--	--	--	6.85	--	--	--
ABMA	Adult	258.13	31.47	--	--	--	--	106.05	--	--	--
ABMA	Adult	104.61	248.01	--	--	--	--	13.85	--	--	--
ABMA	Adult	42.45	270.83	--	--	--	--	14.71	--	--	--
ABMA	Adult	243.85	195.73	--	--	--	--	35.93	--	--	--
ABMA	Adult	226.23	235.21	--	--	--	--	10.07	--	--	--
ABMA	Adult	32.72	202.8	--	--	--	--	98.69	--	--	--
ABMA	Adult	160.16	6.05	--	--	--	--	3.23	--	--	--
ABMA	Adult	178.98	233.46	--	--	--	--	309.25	--	--	--
ABMA	Adult	224.4	27.12	--	--	--	--	3.55	--	--	--
ABMA	Adult	153.09	164.33	--	--	--	--	0.84	--	--	--
ABMA	Adult	251.7	231.33	--	--	--	--	319.86	--	--	--
ABMA	Adult	108.45	55.33	--	--	--	--	7.12	--	--	--
ABMA	Adult	291.88	116.19	--	--	--	--	64.89	--	--	--
ABMA	Adult	173.87	60.35	--	--	--	--	13.11	--	--	--
ABMA	Adult	191.42	214.51	--	--	--	--	0.67	--	--	--
ABMA	Adult	122.38	199.78	--	--	--	--	2.21	--	--	--
ABMA	Adult	2.1	229.64	--	--	--	--	78.04	--	--	--
ABMA	Adult	197.43	101.43	--	--	--	--	5.59	--	--	--
ABMA	Adult	293.14	120.82	--	--	--	--	1.23	--	--	--
ABMA	Adult	111.5	279.85	--	--	--	--	7.72	--	--	--
ABMA	Adult	108.66	10.64	--	--	--	--	6.97	--	--	--
ABMA	Adult	72.65	247.98	--	--	--	--	28.79	--	--	--
ABMA	Adult	117.65	41.71	--	--	--	--	305.04	--	--	--
ABMA	Adult	284.7	267.08	--	--	--	--	2.48	--	--	--
ABMA	Adult	141.35	115.7	--	--	--	--	2.67	--	--	--
ABMA	Adult	227.86	266.07	--	--	--	--	1.51	--	--	--
ABMA	Adult	218.97	230.62	--	--	--	--	7.54	--	--	--
ABMA	Adult	188.38	276.58	--	--	--	--	4.49	--	--	--
ABMA	Adult	180.7	273.47	--	--	--	--	23.51	--	--	--
ABMA	Adult	26.5	240.64	--	--	--	--	26.08	--	--	--
ABMA	Adult	60.24	220.81	--	--	--	--	43.51	--	--	--
ABMA	Adult	297.79	225.34	--	--	--	--	5.67	--	--	--
ABMA	Adult	75.12	163.57	--	--	--	--	44.24	--	--	--
ABMA	Adult	295.28	252.36	--	--	--	--	0.65	--	--	--
ABMA	Adult	227.21	163.55	--	--	--	--	2.34	--	--	--
ABMA	Adult	270.73	162.27	--	--	--	--	64.76	--	--	--
ABMA	Adult	155.39	45.88	--	--	--	--	35.55	--	--	--
ABMA	Adult	186.87	217.67	--	--	--	--	3.21	--	--	--
ABMA	Adult	119.85	66.84	--	--	--	--	16.29	--	--	--
ABMA	Adult	26.62	136.34	--	--	--	--	206.66	--	--	--
ABMA	Adult	227.29	179.13	--	--	--	--	58.03	--	--	--
ABMA	Adult	154.98	38.02	--	--	--	--	96.61	--	--	--
ABMA	Adult	141.03	42.57	--	--	--	--	2.53	--	--	--
ABMA	Adult	111.33	100.85	--	--	--	--	15.42	--	--	--
ABMA	Adult	289.75	236.14	--	--	--	--	3.26	--	--	--
ABMA	Adult	136.55	87.26	--	--	--	--	5.91	--	--	--
ABMA	Adult	199.01	105.2	--	--	--	--	4.49	--	--	--
ABMA	Adult	74.3	216.4	--	--	--	--	2.01	--	--	--
ABMA	Adult	180.16	90.12	--	--	--	--	22.61	--	--	--
ABMA	Adult	72.61	116.53	--	--	--	--	64.65	--	--	--
ABMA	Adult	158.43	287.99	--	--	--	--	8.7	--	--	--
ABMA	Adult	29.07	166.01	--	--	--	--	6.94	--	--	--
ABMA	Adult	97.35	157.06	--	--	--	--	238.06	--	--	--
ABMA	Adult	247.6	191.05	--	--	--	--	17.22	--	--	--
ABMA	Adult	95.45	157.49	--	--	--	--	34.17	--	--	--
ABMA	Adult	107.66	125.62	--	--	--	--	14.07	--	--	--
ABMA	Adult	222.77	156.45	--	--	--	--	11.06	--	--	--
ABMA	Adult	181.94	130.28	--	--	--	--	20.1	--	--	--
ABMA	Adult	36.48	122.75	--	--	--	--	14.62	--	--	--
ABMA	Adult	273.74	9.08	--	--	--	--	3.57	--	--	--
ABMA	Adult	275.57	87.46	--	--	--	--	5.27	--	--	--
ABMA	Adult	55.21	262.08	--	--	--	--	18.1	--	--	--
ABMA	Adult	14.82	232.89	--	--	--	--	0.86	--	--	--
ABMA	Adult	106.45	73.4	--	--	--	--	3.61	--	--	--
ABMA	Adult	194.31	233.93	--	--	--	--	301.15	--	--	--
ABMA	Adult	197.89	153.68	--	--	--	--	3.13	--	--	--
ABMA	Adult	150.3	272.78	--	--	--	--	220.3	--	--	--
ABMA	Adult	170.45	139.27	--	--	--	--	13.59	--	--	--
ABMA	Adult	168.71	210.36	--	--	--	--	10.86	--	--	--
ABMA	Adult	255.28	2.96	--	--	--	--	1.12	--	--	--
ABMA	Adult	284.33	289.18	--	--	--	--	2.16	--	--	--
ABMA	Adult	173.87	288.32	--	--	--	--	18.76	--	--	--
ABMA	Adult	90.57	241.68	--	--	--	--	40.78	--	--	--
ABMA	Adult	261.3	48.57	--	--	--	--	3.56	--	--	--
ABMA	Adult	40.96	122.25	--	--	--	--	3.25	--	--	--
ABMA	Adult	87.12	274.7	--	--	--	--	47.36	--	--	--
ABMA	Adult	265.32	43.58	--	--	--	--	177.53	--	--	--
ABMA	Adult	203.93	65.64	--	--	--	--	40.01	--	--	--
ABMA	Adult	9.64	264.29	--	--	--	--	14.2	--	--	--
ABMA	Adult	159.82	129.42	--	--	--	--	17.0	--	--	--
ABMA	Adult	160.88	14.61	--	--	--	--	30.18	--	--	--
ABMA	Adult	98.13	152.37	--	--	--	--	137.78	--	--	--
ABMA	Adult	90.28	161.05	--	--	--	--	2.2	--	--	--
ABMA	Adult	59.33	179.74	--	--	--	--	5.73	--	--	--
ABMA	Adult	262.76	173.69	--	--	--	--	162.44	--	--	--
ABMA	Adult	209.92	146.27	--	--	--	--	14.66	--	--	--
ABMA	Adult	81.97	112.25	--	--	--	--	161.21	--	--	--
ABMA	Adult	229.56	92.82	--	--	--	--	3.57	--	--	--
ABMA	Adult	197.37	128.2	--	--	--	--	2.69	--	--	--
ABMA	Adult	59.0	190.37	--	--	--	--	11.21	--	--	--
ABMA	Adult	69.45	291.69	--	--	--	--	4.15	--	--	--
ABMA	Adult	227.88	96.45	--	--	--	--	26.71	--	--	--
ABMA	Adult	204.77	258.7	--	--	--	--	4.31	--	--	--
ABMA	Adult	162.39	66.29	--	--	--	--	11.16	--	--	--
ABMA	Adult	226.47	211.66	--	--	--	--	9.75	--	--	--
ABMA	Adult	61.17	270.72	--	--	--	--	10.94	--	--	--
ABMA	Adult	161.23	36.69	--	--	--	--	12.37	--	--	--
ABMA	Adult	43.8	148.87	--	--	--	--	10.42	--	--	--
ABMA	Adult	219.01	271.2	--	--	--	--	1410.07	--	--	--
ABMA	Adult	294.76	35.05	--	--	--	--	49.83	--	--	--
ABMA	Adult	242.78	80.38	--	--	--	--	6.98	--	--	--
ABMA	Adult	239.8	10.47	--	--	--	--	16.72	--	--	--
ABMA	Adult	242.3	241.55	--	--	--	--	32.75	--	--	--
ABMA	Adult	255.8	94.75	--	--	--	--	10.79	--	--	--
ABMA	Adult	128.03	166.62	--	--	--	--	14.35	--	--	--
ABMA	Adult	110.41	32.21	--	--	--	--	43.84	--	--	--
ABMA	Adult	1.24	146.69	--	--	--	--	6.77	--	--	--
ABMA	Adult	195.23	23.98	--	--	--	--	51.21	--	--	--
ABMA	Adult	120.22	298.44	--	--	--	--	87.87	--	--	--
ABMA	Adult	92.97	220.07	--	--	--	--	7.95	--	--	--
ABMA	Adult	178.19	36.35	--	--	--	--	2.37	--	--	--
ABMA	Adult	297.04	28.0	--	--	--	--	79.92	--	--	--
ABMA	Adult	16.79	172.81	--	--	--	--	0.85	--	--	--
ABMA	Adult	278.35	83.58	--	--	--	--	19.59	--	--	--
ABMA	Adult	97.2	214.53	--	--	--	--	2.39	--	--	--
ABMA	Adult	161.79	80.85	--	--	--	--	7.29	--	--	--
ABMA	Adult	220.65	24.75	--	--	--	--	30.42	--	--	--
ABMA	Adult	76.8	212.14	--	--	--	--	22.31	--	--	--
ABMA	Adult	176.14	210.11	--	--	--	--	97.86	--	--	--
ABMA	Adult	183.46	247.97	--	--	--	--	54.2	--	--	--
ABMA	Adult	287.98	281.15	--	--	--	--	7.38	--	--	--
ABMA	Adult	183.65	91.06	--	--	--	--	19.05	--	--	--
ABMA	Adult	131.51	19.67	--	--	--	--	4.57	--	--	--
ABMA	Adult	160.73	177.47	--	--	--	--	1.45	--	--	--
ABMA	Adult	242.25	92.0	--	--	--	--	16.27	--	--	--
ABMA	Adult	232.82	201.73	--	--	--	--	41.88	--	--	--
ABMA	Adult	219.24	163.83	--	--	--	--	1.72	--	--	--
ABMA	Adult	240.88	21.2	--	--	--	--	42.73	--	--	--
ABMA	Adult	231.31	62.1	--	--	--	--	49.72	--	--	--
ABMA	Adult	272.78	196.18	--	--	--	--	113.24	--	--	--
ABMA	Adult	214.82	141.17	--	--	--	--	7.24	--	--	--
ABMA	Adult	96.02	176.79	--	--	--	--	6.56	--	--	--
ABMA	Adult	287.56	285.95	--	--	--	--	5.26	--	--	--
ABMA	Adult	168.13	278.29	--	--	--	--	134.57	--	--	--
ABMA	Adult	193.43	80.79	--	--	--	--	131.38	--	--	--
ABMA	Adult	104.59	241.7	--	--	--	--	8.39	--	--	--
ABMA	Adult	148.58	238.16	--	--	--	--	23.48	--	--	--
ABMA	Adult	157.41	34.26	--	--	--	--	10.64	--	--	--
ABMA	Adult	5.89	247.43	--	--	--	--	6.21	--	--	--
ABMA	Adult	293.59	112.49	--	--	--	--	11.33	--	--	--
ABMA	Adult	284.85	148.38	--	--	--	--	4.09	--	--	--
ABMA	Adult	23.6	145.05	--	--	--	--	25.02	--	--	--
ABMA	Adult	107.55	11.9	--	--	--	--	2.24	--	--	--
ABMA	Adult	76.39	199.29	--	--	--	--	24.17	--	--	--
ABMA	Adult	186.41	12.65	--	--	--	--	11.63	--	--	--
ABMA	Adult	138.07	237.56	--	--	--	--	1.71	--	--	--
ABMA	Adult	131.91	178.0	--	--	--	--	82.94	--	--	--
ABMA	Adult	1.32	261.71	--	--	--	--	6.7	--	--	--
ABMA	Adult	276.08	154.83	--	--	--	--	2.43	--	--	--
ABMA	Adult	58.55	189.83	--	--	--	--	104.07	--	--	--
ABMA	Adult	54.82	256.91	--	--	--	--	9.64	--	--	--
ABMA	Adult	293.88	36.67	--	--	--	--	127.35	--	--	--
ABMA	Adult	213.21	58.22	--	--	--	--	0.93	--	--	--
ABMA	Adult	25.28	179.05	--	--	--	--	0.49	--	--	--
ABMA	Adult	147.8	246.53	--	--	--	--	3.95	--	--	--
ABMA	Adult	147.29	28.89	--	--	--	--	2.29	--	--	--
ABMA	Adult	103.78	116.23	--	--	--	--	1.77	--	--	--
ABMA	Adult	201.11	16.4	--	--	--	--	4.82	--	--	--
ABMA	Adult	290.92	194.58	--	--	--	--	458.15	--	--	--
ABMA	Adult	20.2	104.06	--	--	--	--	102.38	--	--	--
ABMA	Adult	4.88	155.98	--	--	--	--	3.11	--	--	--
ABMA	Adult	93.87	215.27	--	--	--	--	7.59	--	--	--
ABMA	Adult	237.28	18.34	--	--	--	--	11.81	--	--	--
ABMA	Adult	126.71	53.53	--	--	--	--	8.04	--	--	--
ABMA	Adult	7.57	115.36	--	--	--	--	110.31	--	--	--
ABMA	Adult	77.71	259.58	--	--	--	--	41.81	--	--	--
ABMA	Adult	224.04	82.29	--	--	--	--	153.13	--	--	--
ABMA	Adult	204.9	147.23	--	--	--	--	7.35	--	--	--
ABMA	Adult	163.62	75.7	--	--	--	--	8.22	--	--	--
ABMA	Adult	212.49	88.56	--	--	--	--	0.27	--	--	--
ABMA	Adult	44.73	258.42	--	--	--	--	4.85	--	--	--
ABMA	Adult	235.17	241.7	--	--	--	--	6.79	--	--	--
ABMA	Adult	124.38	163.94	--	--	--	--	1.44	--	--	--
ABMA	Adult	180.17	245.6	--	--	--	--	118.59	--	--	--
ABMA	Adult	289.82	217.23	--	--	--	--	235.98	--	--	--
ABMA	Adult	191.73	53.13	--	--	--	--	31.96	--	--	--
ABMA	Adult	20.87	265.46	--	--	--	--	1.23	--	--	--
ABMA	Adult	156.61	197.97	--	--	--	--	25.07	--	--	--
ABMA	Adult	217.57	118.56	--	--	--	--	21.07	--	--	--
ABMA	Adult	140.73	283.1	--	--	--	--	7.73	--	--	--
ABMA	Adult	266.23	212.63	--	--	--	--	3.53	--	--	--
ABMA	Adult	169.72	74.04	--	--	--	--	4.02	--	--	--
ABMA	Adult	9.15	168.38	--	--	--	--	22.35	--	--	--
ABMA	Adult	118.94	214.27	--	--	--	--	5.39	--	--	--
ABMA	Adult	241.7	202.54	--	--	--	--	69.66	--	--	--
ABMA	Adult	223.33	47.45	--	--	--	--	1.39	--	--	--
ABMA	Adult	214.83	126.08	--	--	--	--	12.48	--	--	--
ABMA	Adult	268.54	153.58	--	--	--	--	14.81	--	--	--
ABMA	Adult	135.87	220.65	--	--	--	--	67.06	--	--	--
ABMA	Adult	219.75	169.83	--	--	--	--	25.25	--	--	--
ABMA	Adult	114.77	27.02	--	--	--	--	2.64	--	--	--
ABMA	Adult	32.14	291.21	--	--	--	--	5.36	--	--	--
ABMA	Adult	184.49	201.32	--	--	--	--	3.66	--	--	--
ABMA	Adult	262.92	175.53	--	--	--	--	24.84	--	--	--
ABMA	Adult	13.16	196.27	--	--	--	--	8.17	--	--	--
ABMA	Adult	3.83	139.59	--	--	--	--	23.07	--	--	--
ABMA	Adult	298.2	190.92	--	--	--	--	1.29	--	--	--
ABMA	Adult	209.45	270.27	--	--	--	--	9.82	--	--	--
ABMA	Adult	204.19	204.58	--	--	--	--	22.04	--	--	--
ABMA	Adult	127.07	246.43	--	--	--	--	27.26	--	--	--
ABMA	Adult	231.87	208.65	--	--	--	--	47.48	--	--	--
ABMA	Adult	97.71	146.64	--	--	--	--	46.45	--	--	--
ABMA	Adult	53.93	268.28	--	--	--	--	6.29	--	--	--
ABMA	Adult	153.14	50.39	--	--	--	--	115.39	--	--	--
ABMA	Adult	52.96	171.7	--	--	--	--	94.12	--	--	--
ABMA	Adult	120.58	122.4	--	--	--	--	13.08	--	--	--
ABMA	Adult	99.86	157.87	--	--	--	--	73.46	--	--	--
ABMA	Adult	224.05	213.17	--	--	--	--	58.97	--	--	--
ABMA	Adult	152.12	199.89	--	--	--	--	42.95	--	--	--
ABMA	Adult	214.44	91.21	--	--	--	--	1.49	--	--	--
ABMA	Adult	269.81	147.74	--	--	--	--	21.37	--	--	--
ABMA	Adult	32.42	270.58	--	--	--	--	23.5	--	--	--
ABMA	Adult	40.48	275.7	--	--	--	--	22.49	--	--	--
ABMA	Adult	83.4	292.18	--	--	--	--	14.47	--	--	--
ABMA	Adult	64.05	291.73	--	--	--	--	9.8	--	--	--
ABMA	Adult	228.78	100.36	--	--	--	--	21.61	--	--	--
ABMA	Adult	111.24	13.34	--	--	--	--	22.25	--	--	--
ABMA	Adult	183.32	174.92	--	--	--	--	78.52	--	--	--
ABMA	Adult	157.26	152.39	--	--	--	--	232.92	--	--	--
ABMA	Adult	144.19	63.39	--	--	--	--	121.9	--	--	--
ABMA	Adult	251.92	99.5	--	--	--	--	17.57	--	--	--
ABMA	Adult	222.78	81.87	--	--	--	--	18.77	--	--	--
ABMA	Adult	161.48	181.63	--	--	--	--	14.89	--	--	--
