X	Y	Species	Type	Diam
12.22	162.96	QUKE	Adult	8.89
283.93	290.42	QUKE	Adult	13.8
31	122.9	QUKE	Adult	33.32
208.86	175.39	QUKE	Adult	9.78
181.52	60.85	QUKE	Adult	3.8
127.65	284.98	QUKE	Adult	3.51
249.37	46.44	QUKE	Adult	4.77
135.21	76.17	QUKE	Adult	9.6
240.2	178.72	QUKE	Adult	52.49
51.31	97.55	QUKE	Adult	15.09
72.49	100.35	QUKE	Adult	16.03
174.91	207.85	QUKE	Adult	7.5
78.3	54.27	QUKE	Adult	21.51
100.17	169.23	QUKE	Adult	7.97
136.85	121.55	QUKE	Adult	11.98
268.61	183.95	QUKE	Adult	6.25
126.23	276.96	QUKE	Adult	5.46
216.79	84.99	QUKE	Adult	4.82
255.18	142.38	QUKE	Adult	7.53
5.97	214.59	QUKE	Adult	11.99
178.82	112.43	QUKE	Adult	36.49
133.2	288.56	QUKE	Adult	6.69
111.97	261.3	QUKE	Adult	9
41.71	239.66	QUKE	Adult	8.74
23.75	289.94	QUKE	Adult	7.07
51.3	238.97	QUKE	Adult	2.63
47.63	52.04	QUKE	Adult	14.59
72.02	74.15	QUKE	Adult	10.77
162.62	50.67	QUKE	Adult	3.59
115.98	77.58	QUKE	Adult	8.66
133.65	189.17	QUKE	Adult	4.83
263.58	188.7	QUKE	Adult	6.65
3.38	80.1	QUKE	Adult	17.7
49.99	259.08	QUKE	Adult	14.94
260.39	191.66	QUKE	Adult	11.01
96.95	275.02	QUKE	Adult	10.5
35.62	188.51	QUKE	Adult	5.39
287.33	113.08	QUKE	Adult	18.4
106.62	58.19	QUKE	Adult	2.88
91.56	51.73	QUKE	Adult	2.5
152.42	64.91	QUKE	Adult	5.99
33.35	112.86	QUKE	Adult	52.08
126.8	240.16	QUKE	Adult	3.83
212.24	88.97	QUKE	Adult	19.89
11.65	193.18	QUKE	Adult	21.6
211.98	2.84	QUKE	Adult	2.78
79.51	95.38	QUKE	Adult	6.94
235.12	22.61	QUKE	Adult	6.08
65.91	269.91	QUKE	Adult	3.18
135.66	255.6	QUKE	Adult	11.02
59.93	80.94	QUKE	Adult	2.98
259.59	229.51	QUKE	Adult	19.43
83.78	127.34	QUKE	Adult	4.46
73.71	91.74	QUKE	Adult	14.41
204.69	59.26	QUKE	Adult	5.7
101.03	77.63	QUKE	Adult	3.82
134.02	99.45	QUKE	Adult	7.27
19.01	65.36	QUKE	Adult	3.72
163.95	296.86	QUKE	Adult	11.27
135.64	269.45	QUKE	Adult	6.68
35.66	80.24	QUKE	Adult	10.74
138.04	230.73	QUKE	Adult	4
62.69	177.29	QUKE	Adult	4.96
234.91	110.76	QUKE	Adult	11.48
138.91	118.02	QUKE	Adult	5.39
62.94	290.03	QUKE	Adult	3.26
16.67	283.25	QUKE	Adult	13.22
245.65	7.14	QUKE	Adult	10.31
219.86	243.03	QUKE	Adult	7.71
256.39	274.85	QUKE	Adult	11.65
91.66	207.51	QUKE	Adult	3.05
243.77	50.03	QUKE	Adult	7.52
39.76	216.97	QUKE	Adult	11.61
228.74	266.97	QUKE	Adult	10.91
167.41	245.65	QUKE	Adult	4.33
102.77	89.16	QUKE	Adult	8.51
228.53	216.09	QUKE	Adult	11.43
261.07	162.67	QUKE	Adult	27.46
39.81	234.06	QUKE	Adult	7.34
297.37	276.52	QUKE	Adult	28.6
30.25	113.37	QUKE	Adult	6.37
267.56	138.87	QUKE	Adult	6.96
97.62	255.32	QUKE	Adult	14.27
38.72	283.67	QUKE	Adult	15.29
257.88	219.56	QUKE	Adult	5.7
288.72	148.6	QUKE	Adult	14.74
274.92	150.47	QUKE	Adult	8.19
8.15	56.62	QUKE	Adult	71.64
60	21	QUKE	Adult	5.9
57	24	QUKE	Adult	7.8
90	7	PIJE	Adult	48.7
79	21	PIJE	Adult	1.3
132	6	PIJE	Adult	97
143	6	PIJE	Adult	1.3
147	21	PIJE	Adult	67.8
144	19	PIJE	Adult	54
139	20	PIJE	Adult	37.1
131	20	PIJE	Adult	47.3
147	23	QUKE	Adult	12.6
147	22	QUKE	Adult	4.9
148	22	QUKE	Adult	18.4
148	19	QUKE	Adult	4
150	20	QUKE	Adult	3.2
96	21	PILA	Adult	16.9
174	7	ABCO	Adult	59.5
83	8	ABCO	Adult	26.7
91	18	CADE	Adult	1.3
75	2	PIJE	Adult	91.8
78	0	PIJE	Adult	3.9
83	6	PIJE	Adult	11.4
71	18	PIJE	Adult	14.6
59	18	PIJE	Adult	89.6
52	12	PIJE	Adult	6
72	20	PIMO	Adult	12.2
60	23	QUKE	Adult	11.1
63	43	ABCO	Adult	67.4
64	41	ABCO	Adult	66
56	49	ABCO	Adult	67.9
60	35	ABCO	Adult	44.7
73	29	PIJE	Adult	2.2
74	44	PIJE	Adult	16.6
71	40	PIJE	Adult	115
61	39	PIJE	Adult	4
56	45	PIJE	Adult	23.8
57	34	PIJE	Adult	1.2
67	34	PIJE	Adult	9.1
58	24	QUKE	Adult	10.5
59	23	QUKE	Adult	14
64	45	PILA	Adult	33.4
39	41	ABCO	Adult	1.6
32	34	PIJE	Adult	33.3
26	32	PIJE	Adult	45.8
31	43	PIJE	Adult	27.2
38	44	PIJE	Adult	40
39	49	PIJE	Adult	19.1
44	38	PIJE	Adult	15.5
48	40	PIJE	Adult	15.6
33	43	PIJE	Adult	2.6
44	30	PIJE	Adult	1.4
35	30	PIJE	Adult	5.9
35	32	PIJE	Adult	44.1
32	26	PIJE	Adult	8.3
1	45	ABCO	Adult	1.4
21	45	PIJE	Adult	3
6	6	PIJE	Adult	1.9
20	49	PIJE	Adult	13.8
18	38	PIJE	Adult	19.9
16	40	PIJE	Adult	18.3
16	39	PIJE	Adult	33.6
16	50	PIJE	Adult	77.9
16	49	PIJE	Adult	62.1
16	44	PIJE	Adult	29
14	46	PIJE	Adult	28.7
11	45	PIJE	Adult	39.5
14	42	PIJE	Adult	78.5
13	41	PIJE	Adult	50.1
2	38	PIJE	Adult	16.6
6	32	PIJE	Adult	7.9
7	31	PIJE	Adult	12.6
7	31	PIJE	Adult	7.9
11	30	PIJE	Adult	11.2
13	30	PIJE	Adult	13.1
18	34	PIJE	Adult	72.9
19	34	PIJE	Adult	19.9
142	44	PIJE	Adult	1.4
16	4	ABCO	Adult	14.5
0	9	PIJE	Adult	5.8
4	2	PIJE	Adult	20.5
5	3	PIJE	Adult	63
13	6	PIJE	Adult	65
14	9	PIJE	Adult	66.3
16	14	PIJE	Adult	9.4
11	16	PIJE	Adult	62
10	16	PIJE	Adult	52.5
6	12	PIJE	Adult	63.8
31	3	PIJE	Adult	10.4
39	1	PIJE	Adult	18.3
40	1	PIJE	Adult	19.5
40	3	PIJE	Adult	46
40	4	PIJE	Adult	15.5
41	2	PIJE	Adult	8.6
46	1	PIJE	Adult	37
46	0	PIJE	Adult	5.8
46	11	PIJE	Adult	13
161	8	PIJE	Adult	31.1
166	9	PIJE	Adult	133.2
166	4	PIJE	Adult	15.9
167	4	PIJE	Adult	29.5
173	0	PIJE	Adult	24.3
174	4	PIJE	Adult	1.1
162	12	PIJE	Adult	17
154	22	PIJE	Adult	22.3
151	20	PIJE	Adult	16.3
188	2	ABCO	Adult	50.5
177	1	PIJE	Adult	26.2
187	2	PIJE	Adult	10.1
187	7	PIJE	Adult	10
190	6	PIJE	Adult	4.1
188	11	PIJE	Adult	58
199	20	PIJE	Adult	69.7
187	13	PIJE	Adult	2.1
189	18	PIJE	Adult	34.3
191	36	PIJE	Adult	73
182	43	PIJE	Adult	75.3
155	29	ABCO	Adult	55.7
197	45	PIJE	Adult	8.3
175	46	PIJE	Adult	8.3
173	48	PIJE	Adult	17.1
167	42	PIJE	Adult	16.9
167	39	PIJE	Adult	12.4
158	44	PIJE	Adult	1.8
159	33	PIJE	Adult	29.2
152	30	PIJE	Adult	3.5
153	30	PIJE	Adult	10.3
154	29	PIJE	Adult	25.3
144	25	PIJE	Adult	54.3
132	25	PIJE	Adult	3.1
127	25	PIJE	Adult	3.3
81	32	PIJE	Adult	4.8
77	32	PIJE	Adult	7.4
76	33	PIJE	Adult	12.4
79	33	PIJE	Adult	5.3
77	49	PIJE	Adult	16.8
78	48	PIJE	Adult	12.2
96	36	PIJE	Adult	75.6
148	27	QUKE	Adult	20.8
149	28	QUKE	Adult	12.3
147	29	QUKE	Adult	12.1
137	34	QUKE	Adult	21
139	35	QUKE	Adult	11.4
133	34	QUKE	Adult	1.6
69	31	PIJE	Adult	4.1
73	29	PIJE	Adult	5.2
73	29	PIJE	Adult	5.9
43	7	PIJE	Adult	4.7
41	6	PIJE	Adult	2.8
39	7	PIJE	Adult	5.2
38	6	PIJE	Adult	2.4
28	13	PIJE	Adult	3.1
28	17	PIJE	Adult	37.8
26	21	PIJE	Adult	54.8
29	21	PIJE	Adult	48.8
31	18	PIJE	Adult	49.8
38	21	PIJE	Adult	14.5
39	23	PIJE	Adult	9.8
44	23	PIJE	Adult	4.2
44	23	PIJE	Adult	5
45	24	PIJE	Adult	4.8
45	23	PIJE	Adult	2.4
46	1	PILA	Adult	3.2
69	0	ABCO	Adult	22.8
51	2	PIJE	Adult	0.9
56	1	PIJE	Adult	22
67	1	PIJE	Adult	76.6
65	13	PIJE	Adult	30.7
119	28	CADE	Adult	3.4
105	41	PIJE	Adult	3
104	46	PIJE	Adult	1.8
121	30	PIJE	Adult	1.7
82	31	ABCO	Adult	1.4
92	29	CADE	Adult	0.4
96	26	PIJE	Adult	91.3
83	31	PIJE	Adult	0.9
82	32	PIJE	Adult	8.4
149	43	PILA	Adult	121.5
